rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
58,STEELCAS.NS,2026-07-13,309.29998779296875,306.8999989827474,294.57222154405383,292.0739990234375,250.58264241536457,242.6015234375,307.7000831607182,175.6788221569667,344.0,True,True,True,True,True,True,True,True,False,34.197374892492995,noise,54.81394683969476,False,False,False,False,,Industrial Products,Castings & Forgings,85.84865327062847,True,True,3130.12,6.15,198696.0,0.1963,37.0,63.8,79.5,73.8,100.0,27.27272727272727,actionable,unknown,1.0,62.4,B
59,JBCHEPHARM.NS,2026-07-13,2460.0,2367.8833211263022,2252.709920247396,2220.9750244140623,2030.1353483072917,1949.0264038085938,2392.114783398885,1580.030091023051,2474.0,True,True,True,True,True,True,True,True,False,52.918115743638275,green,142.43826709684257,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.87687045746046,True,True,39497.44,75.48,306827.0,0.1911,72.0,57.5,60.0,98.9,13.0,79.54545454545455,actionable,unknown,1.0,62.4,B
60,SJS.NS,2026-07-13,2154.60009765625,2197.2499796549478,2128.3009372287324,2079.040498046875,1826.3694555664063,1769.8945141601562,2187.8914486710587,1129.4649379983273,2288.89990234375,True,True,True,True,True,True,True,False,False,70.5199643937027,noise,38.41468876432036,False,False,False,False,,Auto Components,Auto Components & Equipments,94.91235570756734,True,True,6895.83,24.82,115190.0,0.3599,58.1,63.8,55.0,82.3,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,62.2,B
61,QPOWER.NS,2026-07-13,1217.4000244140625,1176.933349609375,1170.111111111111,1169.6199975585937,958.1616678873698,948.3062518310547,1180.5952515110548,581.0,1441.0,True,True,True,True,True,True,True,True,False,70.25956072500306,noise,30.741191606802015,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,94.82684908080377,True,True,9428.04,82.64,678787.0,0.8765,57.9,73.8,53.8,63.0,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,62.0,B
62,MBAPL.NS,2026-07-13,132.85000610351562,120.75833447774251,113.83041848076715,112.57461380004882,97.95360900878906,94.13357089996337,123.49305455547662,74.56403046577304,134.5,True,True,True,True,True,True,True,True,False,65.14231347164903,green,177.6023852274124,False,False,True,False,,Fertilizers & Agrochemicals,Fertilizers,94.14279606669517,True,True,5820.62,15.04,1131999.0,0.2584,57.3,50.0,54.2,97.5,50.0,77.27272727272727,watch — approaching pivot,unknown,1.0,62.0,B
63,GLAND.NS,2026-07-13,2461.199951171875,2456.2999877929688,2327.1333279079863,2236.66,1901.8120003255208,1899.0760021972656,2453.132026533444,1573.5999755859375,2573.5,True,True,True,True,True,True,True,True,False,31.55367241591478,noise,79.47274636877525,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.56605386917487,True,True,40599.88,151.83,616911.0,0.374,34.0,57.5,75.2,85.3,52.5,79.54545454545455,actionable,unknown,1.0,61.9,B
64,SANGAMIND.NS,2026-07-13,622.5499877929688,554.6083323160807,536.7038158840603,527.1196942138672,478.82913777669273,468.2783206176758,563.5617425079545,338.5928651443625,641.0,True,True,True,True,True,True,True,True,False,41.72579805753771,ppv,3234.916191643019,True,False,True,False,,Textiles & Apparels,Other Textile Products,89.18341171440787,True,True,3069.79,3.78,60728.0,0.1232,66.5,73.8,87.5,94.2,0.0,45.45454545454545,extended,unknown,1.0,61.9,B
65,KERNEX.NS,2026-07-13,2233.39990234375,2204.999989827474,1977.2249891493057,1817.6319921875,1363.8856656901041,1326.9232498168944,2182.220493424649,850.0,2445.0,True,True,True,True,True,True,True,True,False,87.64913409253099,noise,45.31707955042826,False,False,False,False,,Transport Services,Transport Related Services,95.93843522873023,True,True,3752.92,70.48,315562.0,1.8779,66.6,47.5,57.5,76.7,47.8,81.81818181818183,actionable,unknown,1.0,61.8,B
66,MOTHERSON.NS,2026-07-13,144.05999755859375,145.9316660563151,144.4394450717502,140.2486003112793,126.45571334838867,121.74604076385498,144.46425479662395,89.42248454216111,155.25,True,True,True,True,True,True,True,False,False,39.91777097620013,noise,60.44119770190712,False,False,False,False,,Auto Components,Auto Components & Equipments,88.49935870029927,True,True,151712.91,330.08,22912856.0,0.2176,43.2,63.8,68.7,79.6,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,61.4,B
67,IPCALAB.NS,2026-07-13,1823.300048828125,1740.058349609375,1635.3777804904514,1620.4000024414063,1528.8240014648438,1484.2365026855468,1756.3328134672902,1251.5999755859375,1838.5,True,True,True,True,True,True,True,True,False,24.613049382110418,ppv,119.96226564282426,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,82.04360837964943,True,True,46257.89,47.27,259252.0,0.1022,48.1,62.8,85.0,98.3,0.0,79.54545454545455,extended,unknown,1.0,61.2,B
68,LUPIN.NS,2026-07-13,2492.60009765625,2448.1583658854165,2341.277791341146,2331.09400390625,2259.823995768229,2191.746499633789,2460.137976008358,1836.800048828125,2526.89990234375,True,True,True,True,True,True,True,True,False,31.026175936280076,noise,62.817474236022065,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.35228730226592,True,True,113970.37,258.79,1038243.0,0.2271,54.8,47.1,50.1,91.3,59.0,79.54545454545455,actionable,unknown,1.0,61.1,B
69,EQUITASBNK.NS,2026-07-13,83.06999969482422,77.75583267211914,75.25500022040472,73.59400024414063,66.68120005289714,64.94160007476806,79.00066957679417,50.0,83.47000122070312,True,True,True,True,True,True,True,True,False,33.23175898601367,green,105.45115332614637,False,False,True,False,,Banks,Other Bank,85.50662676357418,True,True,9502.35,35.77,4305413.0,0.3764,64.9,59.6,56.0,99.0,56.4,36.36363636363637,actionable,unknown,1.0,60.8,B
70,INDSWFTLAB.NS,2026-07-13,237.6999969482422,217.7408332824707,181.22777769300671,168.85019958496093,137.73673299153646,128.5098998260498,223.03229461427696,87.1500015258789,248.4499969482422,True,True,True,True,True,True,True,True,False,101.13386049621793,noise,70.04761922023194,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.87900812312954,True,True,2064.1,34.6,1455563.0,1.6762,63.6,43.8,94.0,85.3,0.0,79.54545454545455,extended,unknown,1.0,60.6,B
71,KRISHNADEF.NS,2026-07-13,1304.800048828125,1266.7135314941406,1229.6336703830295,1204.7946533203126,1025.362149251302,969.2445721435547,1286.77263317387,664.3519847169132,1398.6358552528313,True,True,True,True,True,True,True,True,False,45.00510146564884,noise,37.0983878159972,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,90.0812312954254,True,True,1948.51,22.93,175756.0,1.1769,50.5,61.9,54.0,80.6,50.0,75.0,watch — approaching pivot,unknown,1.0,60.6,B
72,SENORES.NS,2026-07-13,1435.5,1363.0833435058594,1235.2597215440537,1170.477998046875,928.2569999186198,885.6877505493164,1380.2950636454532,575.6500244140625,1487.9000244140625,True,True,True,True,True,True,True,True,False,144.46525377350986,noise,60.52284168343477,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.20436083796494,True,True,6610.99,64.72,450853.0,0.979,77.6,57.0,50.0,93.0,10.9,79.54545454545455,actionable,unknown,1.0,60.6,B
73,JAYBARMARU.NS,2026-07-13,197.14999389648438,178.41083526611328,153.2775001525879,136.92539978027344,107.08739985148112,103.95095001220703,181.82904427053816,70.42001244022823,197.14999389648438,True,True,True,True,True,True,True,True,False,160.24577517271942,noise,32.87428478299533,False,False,True,False,,Auto Components,Auto Components & Equipments,98.54638734501924,True,True,2134.15,28.36,1438372.0,1.3288,89.7,47.5,58.2,100.0,0.0,70.45454545454545,extended,unknown,1.0,60.5,B
74,PGIL.NS,2026-07-13,2049.39990234375,2016.2583312988281,1813.8055589463975,1744.9080688476563,1612.6721907552082,1566.822455444336,1994.3774259511645,1167.6434241636657,2115.699951171875,True,True,True,True,True,True,True,True,False,37.831824932143896,noise,48.231966876442435,False,False,False,False,,Textiles & Apparels,Garments & Apparels,87.51603249251816,True,True,9464.97,27.44,133882.0,0.2899,45.2,63.6,77.0,87.7,50.0,45.45454545454545,watch — approaching pivot,unknown,1.0,60.5,B
75,KRISHANA.NS,2026-07-13,139.0,139.63499959309897,137.2342940436469,136.70003479003907,115.29468276977539,112.38655963897705,138.70703986706755,85.51521252481179,152.3000030517578,True,True,True,True,True,True,True,True,False,57.00811384897306,noise,92.14900642137637,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,92.90294997862334,True,True,4297.02,23.22,1670574.0,0.5404,53.4,37.5,77.0,76.5,50.0,77.27272727272727,watch — approaching pivot,unknown,1.0,60.3,B
76,LTF.NS,2026-07-13,324.70001220703125,317.90833536783856,292.17083655463324,289.3998846435547,285.7275745646159,282.85901863098144,318.65975117768477,192.4188983922586,338.6000061035156,True,True,True,True,True,True,True,True,False,56.883327372670166,ppv,350.93404417981924,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),92.86019666524156,True,True,81358.79,181.65,5594411.0,0.2233,53.3,65.5,87.5,85.8,17.6,52.27272727272727,actionable,unknown,1.0,60.3,B
77,GRANULES.NS,2026-07-13,897.6500244140625,840.8333333333334,794.611107720269,780.1489978027344,660.7119995117188,633.97,856.1694079838393,432.6000061035156,907.7999877929688,True,True,True,True,True,True,True,True,False,86.95894119426013,noise,88.77098382519685,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,95.81017528858486,True,True,22243.49,125.4,1396973.0,0.5638,77.6,57.0,50.0,97.8,0.0,79.54545454545455,extended,unknown,1.0,59.6,B
78,PARAS.NS,2026-07-13,1224.5,1270.4250183105469,1122.2208421495225,1032.0200048828126,797.099003499349,775.3617526245117,1260.85556130807,580.5,1443.0,True,True,True,True,True,True,True,False,False,44.05115881285327,noise,29.218482186357182,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,89.69645147498932,True,True,9867.92,441.28,3603771.0,4.4719,66.0,35.0,71.5,63.7,50.0,75.0,watch — approaching pivot,unknown,1.0,59.5,B
79,SPARC.NS,2026-07-13,259.4200134277344,250.55583572387695,231.21833504570856,214.27900085449218,160.00193369547526,153.6294002532959,256.5243866704716,108.0,289.0,True,True,True,True,True,True,True,True,False,64.1379363610516,noise,20.701429660240088,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,93.97178281316802,True,True,8418.74,158.91,6125477.0,1.8875,68.1,52.3,50.0,73.5,37.6,79.54545454545455,actionable,unknown,1.0,59.5,B
80,RISHABH.NS,2026-07-13,659.9000244140625,625.441660563151,572.1444439358181,552.2090002441406,456.72899943033855,442.78824966430665,636.7967184911766,272.29998779296875,692.7999877929688,True,True,True,True,True,True,True,True,False,133.6342700988685,noise,63.91849507784927,False,False,False,False,,Electrical Equipment,Other Electrical Equipment,97.90508764429244,True,True,2551.3,17.22,260969.0,0.675,79.1,63.1,55.0,84.5,0.0,72.72727272727273,extended,unknown,1.0,59.4,B
81,NAVINFLUOR.NS,2026-07-13,7637.0,7603.625,7364.287787543402,7265.3355078125,6523.826754557292,6221.389638671875,7600.329883316612,4488.291781017636,7810.0,True,True,True,True,True,True,True,True,False,51.86939091936051,noise,37.473517887382826,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,91.62035057716973,True,True,39167.09,151.04,197771.0,0.3856,50.4,63.8,51.8,89.6,50.0,59.09090909090909,watch — approaching pivot,unknown,1.0,59.3,B
82,LLOYDSENGG.NS,2026-07-13,90.81999969482422,86.20333290100098,80.06805589463976,76.25980041503907,58.806000213623044,58.60290018081665,86.78106919978299,37.400001525878906,95.0999984741211,True,True,True,True,True,True,True,True,False,18.657453670454306,green,180.19497243287864,False,False,True,False,,Industrial Manufacturing,Industrial Products,79.05087644292432,True,True,12944.33,148.24,16322456.0,1.1452,21.1,49.1,59.5,91.0,100.0,56.81818181818182,actionable,unknown,1.0,59.2,B
83,MMFL.NS,2026-07-13,516.4000244140625,488.50833892822266,464.801752726237,463.1431787109375,435.60681640625,404.08232376098636,497.88664605852125,285.5132388663281,527.0,True,True,True,True,True,True,True,True,False,45.51637152011732,noise,61.59827536704685,False,True,False,False,,Auto Components,Auto Components & Equipments,90.29499786233434,True,True,2493.26,5.98,115852.0,0.24,66.7,67.1,55.0,90.0,7.0,70.45454545454545,actionable,unknown,1.0,59.1,B
84,ICIL.NS,2026-07-13,412.29998779296875,425.92083231608075,374.6000010172526,352.35700134277346,294.906867574056,293.0771497344971,418.12678665549146,216.89999389648438,463.79998779296875,True,True,True,True,True,True,True,False,False,40.92291458745698,noise,69.3754781851423,False,False,False,False,,Textiles & Apparels,Other Textile Products,88.92689183411714,True,True,8165.78,37.78,916426.0,0.4627,64.2,51.2,72.0,71.8,50.0,45.45454545454545,watch — approaching pivot,unknown,1.0,59.0,B
85,INDOBORAX.NS,2026-07-13,472.6499938964844,407.7458318074544,374.71805572509766,348.8510009765625,284.66526672363284,275.0427000427246,422.2183506988206,212.6091233313068,475.3999938964844,True,True,True,True,True,True,True,True,False,118.32130151553328,ppv,142.42346831751846,False,False,True,False,,Chemicals & Petrochemicals,Commodity Chemicals,97.43480119709278,True,True,1516.73,11.17,236352.0,0.7365,76.6,33.2,90.0,98.8,0.0,59.09090909090909,extended,unknown,1.0,58.9,B
86,GALAPREC.NS,2026-07-13,1156.800048828125,1153.5416768391926,1032.58472527398,978.6030029296875,828.2233345540365,809.9545001220703,1159.4322402435962,671.2000122070312,1260.0,True,True,True,True,True,True,True,False,False,36.198278928552185,noise,62.752940017249536,False,False,False,False,,Industrial Manufacturing,Industrial Products,86.746472851646,True,True,1482.58,9.17,79282.0,0.6186,59.1,42.4,72.5,77.6,50.0,56.81818181818182,watch — approaching pivot,unknown,1.0,58.7,B
87,SCHNEIDER.NS,2026-07-13,1378.300048828125,1436.6249898274739,1312.1138916015625,1307.5580029296875,993.2993339029948,948.1452514648438,1429.6545091177231,571.8499755859375,1548.0,True,True,True,True,True,True,True,False,False,67.0464294765416,noise,52.48456186788886,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,94.44206926036767,True,True,32955.71,58.52,424571.0,0.1776,57.0,55.2,49.8,72.1,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,58.5,B
88,SOUTHBANK.NS,2026-07-13,45.880001068115234,45.6766668955485,44.96388922797309,43.58040031433106,41.00786674499512,39.719100131988526,45.655560370400686,27.970228553484873,49.900001525878906,True,True,True,True,True,True,True,True,False,53.67794306200744,noise,57.05384161609801,False,True,False,False,,Banks,Private Sector Bank,92.09063702436939,True,True,12011.69,79.94,17423472.0,0.6655,55.3,73.8,55.0,77.9,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,58.0,B
89,SURYODAY.NS,2026-07-13,191.57000732421875,179.38083267211914,172.84333250257703,171.06939880371092,147.09219955444337,146.23874965667724,180.8950803052385,115.41000366210938,195.0,True,True,True,True,True,True,True,True,False,39.811707306099954,ppv,214.83741495651068,False,False,True,False,,Banks,Other Bank,88.45660538691749,True,True,2036.19,10.8,563747.0,0.5304,58.0,55.4,95.0,96.5,8.0,36.36363636363637,actionable,unknown,1.0,58.0,B
90,NYKAA.NS,2026-07-13,328.3999938964844,314.6999994913737,288.94305250379773,283.9659979248047,265.0461328125,262.78549949646,317.7878434509462,200.13999938964844,332.1499938964844,True,True,True,True,True,True,True,True,False,53.911047200483765,noise,98.69622485138572,False,False,False,False,,Retailing,E-Retail/ E-Commerce,92.17614365113296,True,True,94050.07,220.21,6705511.0,0.2341,61.9,58.2,56.3,91.7,35.7,50.0,actionable,unknown,1.0,58.0,B
91,MUTHOOTMF.NS,2026-07-13,246.30999755859375,218.11750030517578,199.21194415622287,196.63440002441405,182.0444667561849,179.24889991760253,221.38075578663302,141.1999969482422,252.0,True,True,True,True,True,True,True,True,False,61.45123328544457,ppv,491.0903701626502,True,False,True,False,,Finance,Microfinance Institutions,93.67250961949551,True,True,4132.26,26.42,1072567.0,0.6393,63.4,48.1,90.0,95.5,0.0,52.27272727272727,extended,unknown,1.0,57.8,B
92,KIRLOSENG.NS,2026-07-13,2436.199951171875,2362.3416748046875,2107.9833475748696,1986.3420068359376,1555.8068041992187,1415.001905822754,2363.6903004535866,824.5338816109395,2720.0,True,True,True,True,True,True,True,True,False,193.92270205616362,noise,74.61707919537287,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",99.05942710560069,True,True,35448.24,193.14,792807.0,0.5449,70.6,49.6,74.5,73.1,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,57.8,B
93,NITINSPIN.NS,2026-07-13,563.2999877929688,554.8250020345052,539.1666675143772,527.9740002441406,413.3030002848307,392.1162501525879,552.7383545401309,302.20001220703125,580.5,True,True,True,True,True,True,True,True,False,43.046056762385575,noise,63.61420255027554,False,False,False,False,,Textiles & Apparels,Other Textile Products,89.56819153484396,True,True,3166.87,10.77,191283.0,0.3402,53.7,67.5,48.1,88.1,50.0,45.45454545454545,watch — approaching pivot,unknown,1.0,57.8,B
94,MUFIN.NS,2026-07-13,129.74000549316406,131.429168065389,126.83194563123915,124.0242007446289,115.87326670328775,112.39119998931885,130.6375796330566,82.98999786376953,138.0,True,True,True,True,True,True,True,False,False,42.414937065031346,noise,25.49007453146791,False,True,False,False,,Finance,Non Banking Financial Company (NBFC),89.26891834117144,True,True,2570.96,27.85,2146304.0,1.0831,45.0,67.5,55.0,82.0,50.0,52.27272727272727,watch — approaching pivot,unknown,1.0,57.6,B
95,RAJRATAN.NS,2026-07-13,480.79998779296875,458.6749954223633,443.4750010172526,437.4030010986328,435.1493330891927,424.8507499694824,466.2231886536405,305.54998779296875,540.0,True,True,True,True,True,True,True,True,False,17.539065035403787,red,172.76006078345287,False,False,False,False,,Auto Components,Auto Components & Equipments,78.45233005557931,True,True,2441.07,4.01,83349.0,0.1642,39.7,45.0,52.5,72.1,79.7,70.45454545454545,actionable,unknown,1.0,57.6,B
96,KAPSTON.NS,2026-07-13,413.70001220703125,377.50833892822266,355.2125023735894,349.1750012207031,334.4248881022135,321.70496643066406,383.1753018949163,231.5800018310547,439.0,True,True,True,True,True,True,True,True,False,67.5916556524401,red,167.98776707341315,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,94.52757588713125,True,True,1258.98,1.19,28883.0,0.0949,65.7,68.2,79.5,82.5,0.0,43.18181818181818,extended,unknown,1.0,57.5,B
97,GMRAIRPORT.NS,2026-07-13,114.68000030517578,112.21083386739095,106.00638919406467,103.47840042114258,99.31786641438802,98.29284973144532,112.29929531014676,84.11000061035156,115.63999938964844,True,True,True,True,True,True,True,True,False,23.57758247186126,noise,66.3668627509818,False,False,False,False,,Transport Infrastructure,Airport & Airport services,81.57332193244976,True,True,121090.34,233.33,20346457.0,0.1927,33.7,55.9,82.0,92.3,78.3,11.363636363636363,actionable,unknown,1.0,57.2,B
98,NINSYS.NS,2026-07-13,869.75,862.1291656494141,762.9874979654948,711.4129992675781,487.9316666666667,473.2669999694824,866.6791776212599,281.04998779296875,935.0,True,True,True,True,True,True,True,True,False,91.04887424492037,noise,59.638226241930646,False,False,False,False,,IT - Software,Computers - Software & Consulting,96.28046173578453,True,True,1615.65,0.67,7679.0,0.0413,65.8,43.0,72.5,80.0,0.0,84.0909090909091,extended,unknown,1.0,57.0,B
99,THELEELA.NS,2026-07-13,501.20001220703125,486.9916712443034,454.05833604600696,442.9690020751953,430.8846673583984,430.54175003051756,490.2813200167817,384.5,511.0,True,True,True,True,True,True,True,True,False,17.157556453597667,noise,92.30892434925477,False,False,False,False,,Leisure Services,Hotels & Resorts,78.1530568619068,True,True,16737.97,20.37,406438.0,0.1217,19.0,41.0,71.2,90.2,100.0,40.909090909090914,actionable,unknown,1.0,56.8,B
100,NRBBEARING.NS,2026-07-13,424.1000061035156,428.38333384195965,413.2736129760742,391.25988830566405,306.0800773111979,297.8868115234375,426.5141667833045,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,False,False,55.09847874817733,noise,24.944482207056076,False,False,False,False,,Auto Components,Auto Components & Equipments,92.47541684480547,True,True,4110.49,43.96,1036583.0,1.0695,57.5,45.0,50.0,75.4,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,56.6,B
101,RML.NS,2026-07-13,1254.300048828125,1207.2541809082031,1041.3777838812935,1001.8480053710938,848.2880013020833,840.0852514648437,1223.5640966476426,608.5,1323.9000244140625,True,True,True,True,True,True,True,True,False,43.432409330202134,noise,26.57779875791894,False,False,False,False,,Auto Components,Auto Components & Equipments,89.61094484822574,True,True,3466.53,11.36,90575.0,0.3277,65.8,48.8,70.0,83.5,0.0,70.45454545454545,extended,unknown,1.0,56.1,B
102,GRINDWELL.NS,2026-07-13,2034.300048828125,2083.849395751953,2002.9561258951824,1940.4226342773438,1678.7180419921874,1658.726220703125,2054.405865482051,1316.5038257707065,2272.826345138105,True,True,True,True,True,True,True,False,False,17.99711326351685,dry,15.503506483626175,False,False,False,False,,Industrial Products,Abrasives & Bearings,78.66609662248824,True,True,22523.77,21.84,107368.0,0.097,34.2,63.4,90.1,73.0,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,56.1,B
103,JINDALSAW.NS,2026-07-13,268.6000061035156,263.6683298746745,252.06999969482422,245.5208123779297,204.87512369791668,199.0431842803955,265.2464255788459,151.60325107352764,278.95001220703125,True,True,True,True,True,True,True,True,False,17.55189791912819,noise,63.749660672218425,False,False,False,False,,Industrial Products,Iron & Steel Products,78.49508336896109,True,True,17126.5,71.46,2660446.0,0.4172,21.2,50.2,68.0,86.6,100.0,27.27272727272727,actionable,unknown,1.0,56.0,B
104,MWL.NS,2026-07-13,37.04999923706055,37.34416707356771,37.52555592854818,37.041900177001956,30.628133417765298,28.856775064468383,37.23331992108907,15.980856062908899,41.95000076293945,True,True,True,True,True,True,True,False,False,124.6102566806533,green,319.01745664542415,False,True,False,False,,Metals & Minerals Trading,Trading - Metals,97.60581445061992,True,True,1100.41,2.97,802155.0,0.2701,64.4,37.1,33.0,70.6,50.0,90.9090909090909,watch — approaching pivot,unknown,1.0,55.8,B
105,KARURVYSYA.NS,2026-07-13,308.3999938964844,298.67916615804035,292.42638905843097,292.9489990234375,287.4187996419271,274.92509979248047,300.1716249198582,201.82000732421875,343.45001220703125,True,True,True,True,True,True,True,True,False,37.55004242951492,noise,87.65396585707036,False,False,False,False,,Banks,Private Sector Bank,87.30226592560923,True,True,29810.53,90.02,2919033.0,0.302,40.4,55.4,60.0,73.6,75.9,36.36363636363637,actionable,unknown,1.0,55.6,B
106,TRIVENI.NS,2026-07-13,477.1499938964844,449.12916056315106,407.77499813503687,401.8959979248047,384.2551666259766,376.50963714599607,453.7663868527825,316.27607066481727,485.6000061035156,True,True,True,True,True,True,True,True,False,31.007267581672316,ppv,372.19174392120266,True,False,True,False,,Agricultural Food & other Products,Sugar,84.30953398888413,True,True,10514.62,23.68,496300.0,0.2252,63.4,52.9,92.5,96.5,0.0,25.0,extended,unknown,1.0,55.2,B
107,SKMEGGPROD.NS,2026-07-13,360.8999938964844,311.9108301798503,258.850276099311,237.02499938964843,198.82889923095703,196.35379943847656,315.03365597811586,131.98152317458252,372.0,True,True,True,True,True,True,True,True,False,167.5928352102892,ppv,436.4183900750767,True,False,True,False,,Food Products,Meat Products including Poultry,98.76015391192817,True,True,1902.86,35.68,988739.0,1.8753,81.2,37.5,85.0,94.0,0.0,29.545454545454547,extended,unknown,1.0,54.8,C
108,RATNAVEER.NS,2026-07-13,179.72999572753906,179.15833155314127,174.7008319430881,176.03619903564453,158.95719940185546,157.55249977111816,179.32466898396075,130.5,197.0,True,True,True,True,True,True,True,True,False,18.65715605670262,noise,21.326094983037677,False,False,False,False,,Industrial Products,Iron & Steel Products,79.00812312954254,True,True,1283.75,42.59,2369495.0,3.3174,38.8,63.8,74.5,76.5,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,54.7,C
109,KTKBANK.NS,2026-07-13,278.95001220703125,268.95833587646484,268.9763904147678,265.5110012817383,230.71306660970052,218.73154975891114,270.4704455121599,164.46822856250571,282.95001220703125,True,True,True,True,True,True,True,True,False,49.356813515298526,noise,74.98736232143175,False,False,False,False,,Banks,Private Sector Bank,91.23557075673364,True,True,10549.38,72.58,2602068.0,0.688,63.9,57.5,36.0,91.2,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,54.7,C
110,ONIDA.NS,2026-07-13,40.849998474121094,42.299166679382324,40.743888749016655,40.62399993896484,32.97833326975505,31.25784993171692,42.14545744919664,13.850000381469727,49.22999954223633,True,True,True,True,True,True,True,False,False,186.46562285030376,noise,21.798360976818863,False,False,False,False,,Consumer Durables,Consumer Electronics,99.0166737922189,True,True,1508.97,8.29,2029609.0,0.5494,67.7,50.0,53.8,6.0,50.0,88.63636363636364,watch — approaching pivot,unknown,1.0,54.7,C
111,RPEL.NS,2026-07-13,1316.4000244140625,1260.5874837239583,1152.7620154486763,1060.1160693359375,866.7848128255208,857.1456848144531,1275.6207191023143,560.8282002900473,1330.0,True,True,True,True,True,True,True,True,False,90.84607025394911,noise,29.91021134474323,False,False,True,False,,Industrial Products,Electrodes & Refractories,96.19495510902095,True,True,6045.17,21.0,159553.0,0.3474,83.4,44.9,62.5,98.0,11.3,27.27272727272727,actionable,unknown,1.0,54.5,C
112,SOTL.NS,2026-07-13,597.4500122070312,548.5833435058594,534.1763899061415,501.8300006103516,405.45233357747395,401.7540002441406,568.8470129468145,285.79998779296875,639.1500244140625,True,True,True,True,True,True,True,True,False,38.54931033345548,noise,29.92530694710731,False,True,False,False,,Petroleum Products,Lubricants,87.81530568619068,True,True,4096.14,30.16,504844.0,0.7363,61.6,57.9,55.0,81.0,50.0,22.727272727272727,watch — approaching pivot,unknown,1.0,54.4,C
113,THYROCARE.NS,2026-07-13,510.1499938964844,533.9500045776367,525.66443294949,507.804091796875,440.49146158854165,440.05595825195314,528.8783306560468,338.148639887055,574.9000244140625,True,True,True,True,True,True,True,False,False,44.674253919030306,noise,73.86246353739597,False,False,False,False,,Healthcare Services,Healthcare Service Provider,89.99572466866182,True,True,8119.63,26.79,525229.0,0.33,46.7,54.0,73.5,71.5,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,54.2,C
114,MANORAMA.NS,2026-07-13,1627.300048828125,1578.866678873698,1528.4694417317708,1505.6579956054688,1395.3299967447917,1394.5029986572265,1578.3168536483038,1060.5999755859375,1759.2495114293124,True,True,True,True,True,True,True,True,False,9.078345380287889,noise,89.29526881953772,False,False,False,False,,Food Products,Other Food Products,72.93715262932878,True,True,10271.91,29.06,178577.0,0.2829,16.3,63.8,57.5,79.0,92.0,29.545454545454547,actionable,unknown,1.0,54.1,C
115,LLOYDSME.NS,2026-07-13,1827.0999755859375,1778.4083353678386,1773.4329732259114,1759.9710131835936,1463.4423258463542,1418.7697869873048,1777.7022422971786,1042.2770517704853,1887.47194710694,True,True,True,True,True,True,True,True,True,23.50979964195401,noise,84.84327518938731,False,False,False,False,,Minerals & Mining,Industrial Minerals,81.53056861906798,True,True,102806.92,104.12,569843.0,0.1013,26.9,47.1,70.7,87.6,95.9,9.090909090909092,actionable,unknown,1.0,53.8,C
