rank,symbol,date,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc,rs_score,vcp_score,volume_score,newhigh_score,entry_score,group_score,entry_status,market_state,market_multiplier,minervini_score,grade
58,ACUTAAS.NS,2026-07-10,3400.800048828125,3489.0333455403647,3246.20556640625,3114.940009765625,2389.161333821615,2200.131002197266,3453.348690614802,1094.285884115421,3740.0,True,True,True,True,True,True,True,False,False,209.11311216994113,noise,68.2335315727292,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.1045991045991,True,True,27842.73,158.63,466449.0,0.5697,67.9,41.1,58.8,75.9,93.1,57.95454545454546,actionable,unknown,1.0,64.2,B
59,TORNTPHARM.NS,2026-07-10,4901.5,4727.175048828125,4548.080661349826,4499.889130859375,4203.074571940104,4054.5749182128907,4779.206552630696,3266.3675732569523,4948.0,True,True,True,True,True,True,True,True,False,48.835664554437706,ppv,197.8131595320935,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,90.96459096459097,True,True,165889.03,222.91,454772.0,0.1344,63.4,57.5,79.7,98.1,35.0,57.95454545454546,actionable,unknown,1.0,64.2,B
60,BHAGYANGR.NS,2026-07-10,383.1000061035156,392.74166615804035,347.09583367241754,334.50000061035155,222.17626673380533,196.68460014343262,384.25489886248096,78.31999969482422,432.29998779296875,True,True,True,True,True,True,True,False,False,377.38318517572037,noise,52.06180999527157,False,False,False,False,,Non - Ferrous Metals,Copper,99.71509971509973,True,True,1225.73,10.31,269243.0,0.8415,69.5,40.4,63.2,71.2,50.0,97.72727272727273,watch — approaching pivot,unknown,1.0,64.1,B
61,GRWRHITECH.NS,2026-07-10,6968.0,6841.75,6367.6972249348955,6043.02599609375,4444.996000976563,4192.403502197266,6866.0582889818415,2671.6173087131406,7185.0,True,True,True,True,True,True,True,True,False,88.4814004491972,noise,55.198547948707564,False,False,False,False,,Industrial Products,Plastic Products - Industrial,96.01139601139602,True,True,16188.33,77.89,111776.0,0.4811,80.6,61.2,71.5,88.0,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,64.1,B
62,PIXTRANS.NS,2026-07-10,1820.0,1803.3749898274739,1663.550001356337,1627.787998046875,1496.1566634114583,1485.1109979248047,1777.333199300427,1220.0999755859375,1930.0,True,True,True,True,True,True,True,True,False,14.115526295164194,noise,25.471042576974455,False,False,False,False,,Industrial Products,Rubber,76.43467643467643,True,True,2479.79,15.82,86930.0,0.638,35.0,57.5,86.5,82.6,100.0,31.818181818181817,actionable,unknown,1.0,63.8,B
63,RICOAUTO.NS,2026-07-10,132.94000244140625,133.96000035603842,131.56611018710666,127.38959915161132,122.07473292032877,115.5204997253418,133.4992349975607,65.40713375710308,157.0,True,True,True,True,True,True,True,False,False,77.89113087031292,noise,38.11992068535379,False,False,False,False,,Auto Components,Auto Components & Equipments,95.36019536019536,True,True,1798.48,39.92,3002543.0,2.2194,61.8,61.6,72.5,63.4,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,63.7,B
64,LTF.NS,2026-07-10,321.25,315.76666768391925,290.6555582682292,288.5606640625,285.545495707194,282.463327331543,317.31747094894115,192.4188983922586,338.6000061035156,True,True,True,True,True,True,True,True,False,55.84994332208461,ppv,165.45213507270358,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),92.7960927960928,True,True,80494.33,179.72,5594411.0,0.2233,53.2,65.5,87.5,83.8,32.0,61.36363636363637,actionable,unknown,1.0,63.6,B
65,AUROPHARMA.NS,2026-07-10,1564.699951171875,1571.4916483561199,1493.9305487738716,1492.1619946289063,1324.9266625976563,1279.465498046875,1566.5247481285762,1016.0999755859375,1636.800048828125,True,True,True,True,True,True,True,False,False,32.52665701202633,noise,83.4714218333485,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,85.55148555148556,True,True,90029.38,213.68,1365622.0,0.2373,45.0,57.5,49.7,85.2,100.0,57.95454545454546,actionable,unknown,1.0,63.4,B
66,STEELCAS.NS,2026-07-10,312.79998779296875,305.95416768391925,293.98472171359595,291.48999938964846,249.95246175130208,242.197474899292,307.34454879799586,175.6788221569667,344.0,True,True,True,True,True,True,True,True,False,33.181240000278066,noise,34.32606673133771,False,False,False,False,,Industrial Products,Castings & Forgings,85.87708587708588,True,True,3165.54,6.22,198696.0,0.1963,37.0,63.8,79.5,75.9,100.0,31.818181818181817,actionable,unknown,1.0,63.4,B
67,SAKAR.NS,2026-07-10,824.5,822.0999959309896,812.018052842882,767.0199987792969,575.2666654459636,524.1854995727539,819.3059334086471,311.0,889.9500122070312,True,True,True,True,True,True,True,True,False,135.43688499718613,noise,40.136060792057236,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.88359788359789,True,True,1809.77,15.17,183960.0,0.8381,65.1,55.4,74.5,79.3,50.0,57.95454545454546,watch — approaching pivot,unknown,1.0,63.2,B
68,MANAPPURAM.NS,2026-07-10,341.29998779296875,328.2583363850911,319.82222323947485,317.1088043212891,296.1843924967448,292.1950244140625,331.83245289096504,244.06992220896325,347.8999938964844,True,True,True,True,True,True,True,True,False,27.56329821033898,noise,51.208909313273296,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),83.43508343508344,True,True,32059.54,127.9,3747473.0,0.3989,31.3,57.5,82.1,90.2,70.9,61.36363636363637,actionable,unknown,1.0,63.2,B
69,SIGMAADV.NS,2026-07-10,582.6500244140625,567.7666575113932,493.74166191948785,443.2339971923828,269.89059987386065,247.21550003051757,556.8240564587979,95.52999877929688,638.0999755859375,True,True,True,True,True,True,True,True,False,453.7971955937907,ppv,241.43955467080684,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,99.83719983719985,True,True,10268.61,26.91,461831.0,0.262,69.6,30.0,88.3,76.6,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,63.1,B
70,AETHER.NS,2026-07-10,1500.800048828125,1375.125,1221.2999945746528,1204.027998046875,1071.8976721191407,1000.883254699707,1391.6326074546407,726.4500122070312,1538.5,True,True,True,True,True,True,True,True,False,91.8200411550435,ppv,153.59792830993837,False,False,True,False,,Chemicals & Petrochemicals,Specialty Chemicals,96.17419617419617,True,True,19917.5,61.38,408982.0,0.3082,79.8,53.3,95.0,95.1,0.0,52.27272727272727,extended,unknown,1.0,63.0,B
71,SJS.NS,2026-07-10,2183.39990234375,2196.1499633789062,2123.3700425889756,2073.3197778320314,1823.3363785807292,1766.512006225586,2195.28952667435,1129.4649379983273,2288.89990234375,True,True,True,True,True,True,True,False,False,74.58906238286814,noise,81.27501704225345,False,False,False,False,,Auto Components,Auto Components & Equipments,95.03459503459504,True,True,6988.01,25.15,115190.0,0.3599,58.4,63.8,55.0,84.8,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,62.9,B
72,AJANTPHARM.NS,2026-07-10,3348.60009765625,3317.4833374023438,3141.2055392795137,3132.143984375,2920.513328450521,2806.7739978027344,3307.7022983856355,2304.0552404050886,3506.89990234375,True,True,True,True,True,True,True,True,False,27.428642143319415,noise,37.62291350106686,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,83.3943833943834,True,True,41835.94,43.67,130400.0,0.1044,41.0,73.8,42.4,85.0,89.3,57.95454545454546,actionable,unknown,1.0,62.9,B
73,RML.NS,2026-07-10,1299.5999755859375,1189.5125122070312,1032.1666717529297,993.2470043945312,844.967334391276,838.015251159668,1216.7338850519798,608.5,1323.9000244140625,True,True,True,True,True,True,True,True,False,47.66765078728146,noise,35.575109323879325,False,True,True,False,,Auto Components,Auto Components & Equipments,90.8017908017908,True,True,3591.72,11.77,90575.0,0.3277,78.5,60.0,70.0,96.3,0.0,72.72727272727273,extended,unknown,1.0,62.8,B
74,ADFFOODS.NS,2026-07-10,319.8999938964844,310.5583318074544,294.30138736301,286.707998046875,230.81873260498048,226.59310920715333,312.17723060512293,153.10000610351562,346.95001220703125,True,True,True,True,True,True,True,True,False,21.265833416047574,noise,31.817293082499422,False,False,False,False,,Food Products,Packaged Foods,80.58608058608058,True,True,3514.54,20.38,636960.0,0.5798,29.8,61.3,75.0,78.4,100.0,43.18181818181818,actionable,unknown,1.0,62.6,B
75,KAPSTON.NS,2026-07-10,415.29998779296875,373.40417226155597,352.8847240871853,347.6960009765625,333.7038879394531,320.87306640625,376.39203293666856,231.5800018310547,439.0,True,True,True,True,True,True,True,True,False,67.29776772600222,ppv,1532.5026089200157,False,False,True,False,,Commercial Services & Supplies,Diversified Commercial Services,94.46479446479447,True,True,1263.85,1.2,28883.0,0.0949,75.4,73.8,90.0,89.2,0.0,38.63636363636363,extended,unknown,1.0,62.5,B
76,JAYBARMARU.NS,2026-07-10,187.77000427246094,175.88583628336588,151.11666700575086,134.85059997558594,106.3530665588379,103.46305004119873,178.42438879810567,70.42001244022823,194.39999389648438,True,True,True,True,True,True,True,True,False,146.02803621536086,noise,59.711887219915106,False,False,True,False,,Auto Components,Auto Components & Equipments,98.37199837199837,True,True,2032.61,27.01,1438372.0,1.3288,89.0,47.5,57.8,93.2,16.6,72.72727272727273,actionable,unknown,1.0,62.3,B
77,QPOWER.NS,2026-07-10,1212.300048828125,1180.1000162760417,1167.5194430881077,1172.3999975585937,954.8870011393229,947.2105017089843,1172.4164130881643,581.0,1441.0,True,True,True,True,True,True,True,True,False,64.61308930350623,noise,38.07886773399014,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,94.13919413919413,True,True,9388.55,82.29,678787.0,0.8765,56.3,73.8,52.0,62.3,50.0,79.54545454545455,watch — approaching pivot,unknown,1.0,62.3,B
78,AUBANK.NS,2026-07-10,1072.0999755859375,1049.0500081380208,1015.830557929145,1011.8680029296875,985.8013342285157,951.1355010986329,1052.0308981580674,682.1500244140625,1090.4000244140625,True,True,True,True,True,True,True,True,False,30.767824298551673,noise,78.62231636470341,False,False,True,False,,Banks,Other Bank,84.9002849002849,True,True,80231.54,216.26,2017159.0,0.2695,34.8,63.8,55.0,96.6,100.0,40.909090909090914,actionable,unknown,1.0,62.3,B
79,ROSSTECH.NS,2026-07-10,1011.5,970.4874979654948,1003.0125037299263,979.4210046386719,806.5383349609375,779.9722525024414,985.5609638328933,455.9747461789683,1122.0,True,True,True,True,True,True,True,True,False,114.63256945466149,noise,59.42491769839712,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,97.43589743589743,True,True,3827.54,19.19,189680.0,0.5013,64.0,47.1,72.1,74.3,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,62.2,B
80,HARDWYN.NS,2026-07-10,24.719999313354492,24.555833339691162,24.806944423251682,24.70340000152588,20.661933364868165,19.133100004196166,24.633104642831086,10.869999885559082,28.280000686645508,True,True,True,True,True,True,True,True,False,77.96975307662947,noise,70.19751768082392,False,False,False,False,,Consumer Durables,"Furniture, Home Furnishing",95.40089540089541,True,True,1207.41,11.57,4681554.0,0.9585,59.3,57.5,56.9,68.8,50.0,84.0909090909091,watch — approaching pivot,unknown,1.0,62.0,B
81,KTKBANK.NS,2026-07-10,276.3500061035156,267.84583536783856,268.5750011867947,265.42000091552734,230.26999989827473,218.20784973144532,268.5860973577441,164.46822856250571,282.95001220703125,True,True,True,True,True,True,True,True,False,47.11442204124203,ppv,140.38714880946287,False,False,False,False,,Banks,Private Sector Bank,90.5982905982906,True,True,10451.05,71.91,2602068.0,0.688,61.6,63.8,69.9,89.3,50.0,40.909090909090914,watch — approaching pivot,unknown,1.0,62.0,B
82,YASHO.NS,2026-07-10,3037.89990234375,2941.4916381835938,2639.9666578504775,2371.8439892578126,1742.179326985677,1715.7959948730468,2939.2888196782123,1130.0,3180.300048828125,True,True,True,True,True,True,True,True,False,44.173561116173765,noise,25.600710877298216,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,89.78428978428978,True,True,3668.42,10.64,35015.0,0.29,66.2,56.1,56.6,85.0,62.1,52.27272727272727,actionable,unknown,1.0,62.0,B
83,DCBBANK.NS,2026-07-10,188.6699981689453,186.67583211263022,181.45197762383356,180.9547866821289,180.24039784749348,173.62449886322023,186.13335509854937,118.51625759687853,204.18790888548025,True,True,True,True,True,True,True,True,False,33.8388819198485,noise,75.79773077850408,False,False,False,False,,Banks,Private Sector Bank,86.16198616198616,True,True,6076.63,23.22,1230767.0,0.3821,43.6,63.8,54.7,78.8,100.0,40.909090909090914,actionable,unknown,1.0,61.9,B
84,MBAPL.NS,2026-07-10,131.25,119.29916699727376,113.08781051635742,112.10927474975585,97.60533350626628,93.8949942779541,121.41373198924573,74.56403046577304,133.39999389648438,True,True,True,True,True,True,True,True,False,63.15338838799156,noise,89.24491032237789,False,False,True,False,,Fertilizers & Agrochemicals,Fertilizers,93.89499389499389,True,True,5750.52,14.86,1131999.0,0.2584,56.4,50.0,54.8,96.8,50.0,77.27272727272727,watch — approaching pivot,unknown,1.0,61.9,B
85,SBC.NS,2026-07-10,42.380001068115234,41.95000012715658,39.74277803632948,38.223800354003906,33.03466669718424,30.761250038146972,41.93733296739125,15.050000190734863,45.0,True,True,True,True,True,True,True,True,False,173.77262481490217,noise,52.824448942900545,False,False,False,False,,Textiles & Apparels,Garments & Apparels,98.86039886039886,True,True,2018.09,54.04,12750809.0,2.6777,67.7,63.8,71.5,82.4,50.0,34.090909090909086,watch — approaching pivot,unknown,1.0,61.7,B
86,MOTHERSON.NS,2026-07-10,143.19000244140625,146.56916681925455,144.22055604722766,139.77160034179687,126.27662200927735,121.57378993988037,144.55408973840844,89.42248454216111,155.25,True,True,True,True,True,True,True,False,False,39.86727952842693,noise,34.712871155359345,False,False,False,False,,Auto Components,Auto Components & Equipments,88.68538868538869,True,True,150796.7,328.09,22912856.0,0.2176,43.6,63.8,68.6,78.5,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,61.7,B
87,J&KBANK.NS,2026-07-10,192.64999389648438,164.31083297729492,155.8802778455946,149.9088000488281,123.94046681722006,119.37750011444092,168.67557538739254,97.3499984741211,201.75,True,True,True,True,True,True,True,True,False,75.368176691198,ppv,482.7247278148353,True,False,True,False,,Banks,Private Sector Bank,95.1159951159951,True,True,21214.28,92.41,4796621.0,0.4356,77.6,61.9,90.0,91.0,0.0,40.909090909090914,extended,unknown,1.0,61.2,B
88,TEXINFRA.NS,2026-07-10,114.5,112.13083394368489,104.25777837965224,103.00120056152343,99.25546702067058,98.84995014190673,112.54875333145534,82.5,118.0,True,True,True,True,True,True,True,True,False,11.24597543696182,noise,50.15496271897835,False,True,False,False,,Commercial Services & Supplies,Diversified Commercial Services,74.3996743996744,True,True,1459.03,1.63,142012.0,0.1114,30.3,65.6,78.5,88.1,76.6,38.63636363636363,actionable,unknown,1.0,61.2,B
89,KRISHANA.NS,2026-07-10,140.1999969482422,140.1283327738444,137.07435056898328,136.36263916015625,115.02866373697917,112.23066329956055,138.64193761530478,82.6697014033808,152.3000030517578,True,True,True,True,True,True,True,True,False,64.79401212565361,noise,44.25636883638998,False,False,False,False,,Fertilizers & Agrochemicals,Fertilizers,94.17989417989418,True,True,4334.11,23.42,1670574.0,0.5404,56.4,37.5,77.0,78.1,50.0,77.27272727272727,watch — approaching pivot,unknown,1.0,61.1,B
90,GMRAIRPORT.NS,2026-07-10,112.51000213623047,111.69083404541016,105.48333358764648,103.16280044555664,99.24039972941081,98.17529972076416,111.77024975569587,84.11000061035156,115.63999938964844,True,True,True,True,True,True,True,True,False,23.31214902505718,noise,45.80123339218103,False,False,False,False,,Transport Infrastructure,Airport & Airport services,81.68498168498168,True,True,118799.04,228.92,20346457.0,0.1927,34.1,55.9,82.0,88.6,100.0,18.181818181818183,actionable,unknown,1.0,61.1,B
91,SOTL.NS,2026-07-10,607.4500122070312,542.7916768391927,529.4152781168619,497.50700012207034,403.9396667480469,400.7945001220703,562.4907908889886,285.79998779296875,639.1500244140625,True,True,True,True,True,True,True,True,False,41.27381143758111,ppv,112.22358262561232,False,False,False,False,,Petroleum Products,Lubricants,89.05168905168905,True,True,4164.7,30.67,504844.0,0.7363,64.5,50.9,90.0,84.1,50.0,27.27272727272727,watch — approaching pivot,unknown,1.0,61.0,B
92,MARKSANS.NS,2026-07-10,272.3999938964844,265.2416712443034,252.91305753919812,239.15500091552735,197.48273325602213,193.43759994506837,266.49246291633614,155.0,281.6000061035156,True,True,True,True,True,True,True,True,False,8.283417860728726,noise,61.45941909476551,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,72.07977207977207,True,True,12344.18,81.56,2993947.0,0.6607,21.4,71.4,50.0,87.5,94.8,57.95454545454546,actionable,unknown,1.0,61.0,B
93,ABSLAMC.NS,2026-07-10,1146.5999755859375,1154.0166524251301,1106.513883802626,1089.6019970703126,947.4440010579427,906.9127508544922,1150.2962574849848,708.0,1224.9000244140625,True,True,True,True,True,True,True,False,False,44.917550967511,noise,47.9379119919512,False,False,False,False,,Capital Markets,Asset Management Company,89.94708994708994,True,True,33160.07,50.35,439093.0,0.1518,46.5,63.0,76.0,81.2,50.0,54.54545454545454,watch — approaching pivot,unknown,1.0,61.0,B
94,STLTECH.NS,2026-07-10,543.0499877929688,580.1083272298177,579.379163953993,525.1099969482422,279.18173202514646,238.29434886932373,567.0893747392589,84.5999984741211,679.9000244140625,True,True,True,True,True,True,True,False,False,386.29891349276244,noise,63.07753349799714,False,True,False,False,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,99.79649979649979,True,True,27907.13,228.55,4208616.0,0.819,69.5,48.8,45.0,54.0,50.0,100.0,watch — approaching pivot,unknown,1.0,60.7,B
95,CARYSIL.NS,2026-07-10,1173.0999755859375,1165.4249877929688,1147.2736138237847,1087.7929992675781,940.837333170573,940.3867501831055,1160.2070737320391,732.0999755859375,1247.9000244140625,True,True,True,True,True,True,True,True,False,41.87290448504235,noise,49.86963486452933,False,True,False,False,,Consumer Durables,Household Appliances,89.2144892144892,True,True,3336.6,17.92,152730.0,0.537,46.8,67.5,43.4,82.0,50.0,84.0909090909091,watch — approaching pivot,unknown,1.0,60.6,B
96,CRAFTSMAN.NS,2026-07-10,9301.0,9251.041666666666,9139.791666666666,8940.73,7925.543333333333,7631.51,9246.186257546102,5725.174499956325,9938.0,True,True,True,True,True,True,True,True,False,57.69675431981505,dry,10.527062786301764,False,False,False,False,,Auto Components,Auto Components & Equipments,93.16239316239316,True,True,24326.24,119.02,127967.0,0.4893,54.1,57.5,56.3,81.2,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,60.6,B
97,SATIN.NS,2026-07-10,256.67999267578125,249.26416524251303,236.28666602240668,229.77339904785157,177.91739990234376,170.85129974365233,251.81935898203125,133.00999450683594,267.20001220703125,True,True,True,True,True,True,True,True,False,53.93103009042355,noise,24.1947673943748,False,False,False,False,,Finance,Microfinance Institutions,92.06349206349206,True,True,2823.17,28.3,1102417.0,1.0023,59.5,58.5,55.0,86.1,49.7,61.36363636363637,actionable,unknown,1.0,60.5,B
98,ACMESOLAR.NS,2026-07-10,377.0,375.1999994913737,345.7638888888889,329.1589990234375,271.46533203125,270.21842796325683,372.0372324057765,195.72747422084996,398.1499938964844,True,True,True,True,True,True,True,True,False,46.06601334531166,noise,64.63463070072235,False,False,False,False,,Power,Power Generation,90.1912901912902,True,True,26627.19,84.22,2233900.0,0.3163,57.2,44.2,57.5,83.4,63.4,68.18181818181817,actionable,unknown,1.0,60.4,B
99,SCHNEIDER.NS,2026-07-10,1414.199951171875,1433.0416564941406,1310.1500006781685,1306.1080029296875,989.1936669921874,945.6702511596679,1441.0666114043006,571.8499755859375,1548.0,True,True,True,True,True,True,True,False,False,73.55341394653175,noise,92.99482614253505,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,94.95319495319495,True,True,33814.09,60.04,424571.0,0.1776,58.2,55.2,50.7,76.7,50.0,79.54545454545455,watch — approaching pivot,unknown,1.0,60.4,B
100,KRISHNADEF.NS,2026-07-10,1315.199951171875,1264.1266581217449,1223.878929985894,1199.7521166992187,1021.7265441894531,966.764377746582,1282.7665408062578,664.3519847169132,1398.6358552528313,True,True,True,True,True,True,True,True,False,46.33132613247308,noise,63.03832211668134,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,90.39479039479039,True,True,1964.04,23.12,175756.0,1.1769,51.6,61.9,53.7,82.1,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,60.3,B
101,LUPIN.NS,2026-07-10,2496.300048828125,2435.733357747396,2335.4222344292534,2328.2180029296874,2257.153328450521,2189.305499267578,2452.924171197715,1836.800048828125,2526.89990234375,True,True,True,True,True,True,True,True,False,30.681337450784476,noise,52.44613008930637,False,True,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.85958485958486,True,True,114139.55,259.18,1038243.0,0.2271,56.7,57.1,50.9,91.6,57.1,57.95454545454546,actionable,unknown,1.0,60.2,B
102,JBCHEPHARM.NS,2026-07-10,2435.5,2349.8749796549478,2245.0251736111113,2213.241328125,2025.7489095052083,1945.2325756835937,2377.0291797097484,1580.030091023051,2474.0,True,True,True,True,True,True,True,True,False,52.065770016217506,red,130.52927512789233,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,91.77859177859177,True,True,39104.07,74.73,306827.0,0.1911,71.6,57.5,60.0,90.9,26.6,57.95454545454546,actionable,unknown,1.0,60.2,B
103,IDEAFORGE.NS,2026-07-10,900.75,842.8416697184244,864.3027801513672,842.4270007324219,577.7453336588542,554.0865003967285,858.4325392267003,366.0,992.25,True,True,True,True,True,True,True,True,False,55.44912952356134,ppv,33.37132729917821,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,92.71469271469272,True,True,3908.92,122.27,1357377.0,3.1279,53.0,45.0,73.6,75.6,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,60.0,B
104,CONFIPET.NS,2026-07-10,76.44999694824219,73.1858336130778,70.78694438934326,67.43299995422363,47.87786677042643,46.37160015106201,72.99804794158217,28.059999465942383,80.56999969482422,True,True,True,True,True,True,True,True,False,34.7637276594188,noise,96.10900278697001,False,False,False,False,,Gas,LPG/CNG/PNG/LNG Supplier,86.56898656898657,True,True,2539.98,25.73,3365365.0,1.0129,58.4,56.8,77.0,83.8,50.0,36.36363636363637,watch — approaching pivot,unknown,1.0,59.9,B
105,INDOBORAX.NS,2026-07-10,453.79998779296875,400.06666564941406,370.55138905843097,344.7980010986328,283.10486673990886,273.8937001037598,411.0113188771175,212.6091233313068,464.45001220703125,True,True,True,True,True,True,True,True,False,106.4613561071222,ppv,110.39733767103188,False,True,True,False,,Chemicals & Petrochemicals,Commodity Chemicals,97.02889702889703,True,True,1456.24,10.73,236352.0,0.7365,75.1,46.5,90.0,95.4,0.0,52.27272727272727,extended,unknown,1.0,59.8,B
106,KIRLOSENG.NS,2026-07-10,2491.89990234375,2366.3500162760415,2086.727793375651,1972.0900073242187,1546.7874210611978,1407.635678100586,2347.5770447384116,824.533942481007,2720.0,True,True,True,True,True,True,True,True,False,195.69649370326698,noise,70.74891161044839,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",98.94179894179894,True,True,36258.71,197.56,792807.0,0.5449,70.2,51.4,77.0,77.2,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,59.7,B
107,INDSWFTLAB.NS,2026-07-10,246.44000244140625,214.67416636149088,178.28583314683704,166.81599975585937,136.7837330118815,127.8418998336792,219.77280520672915,87.1500015258789,248.0,True,True,True,True,True,True,True,True,False,105.11027824525323,ppv,144.1250327456186,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.90679690679691,True,True,2140.0,35.87,1455563.0,1.6762,63.8,43.8,97.5,98.7,0.0,57.95454545454546,extended,unknown,1.0,59.6,B
108,NRBBEARING.NS,2026-07-10,428.95001220703125,428.80833435058594,411.8791681925456,388.59999267578127,305.15270334879557,297.15433975219725,427.0506469343688,211.10343900049978,467.6000061035156,True,True,True,True,True,True,True,True,False,56.844666710631905,dry,14.786275939319685,False,True,False,False,,Auto Components,Auto Components & Equipments,92.95889295889296,True,True,4157.5,44.46,1036583.0,1.0695,59.3,55.0,50.0,77.5,50.0,72.72727272727273,watch — approaching pivot,unknown,1.0,59.6,B
109,CENTUM.NS,2026-07-10,3647.60009765625,3628.3166707356772,3514.2888929578994,3360.8219970703126,2801.8693343098957,2736.5594982910156,3608.2086403086423,2044.199951171875,3916.0,True,True,True,True,True,True,True,True,False,54.92142962760342,noise,72.58476450279632,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,92.55189255189255,True,True,5376.92,25.72,70516.0,0.4784,52.6,63.8,47.9,80.3,50.0,70.45454545454545,watch — approaching pivot,unknown,1.0,59.6,B
110,SPAL.NS,2026-07-10,1159.699951171875,1123.8791605631511,936.3888854980469,897.9889978027344,776.8366658528646,766.1359994506836,1123.606739919353,600.0,1221.9000244140625,True,True,True,True,True,True,True,True,False,38.16541172302641,noise,36.5063680626359,False,False,False,False,,Textiles & Apparels,Garments & Apparels,87.78998778998779,True,True,2915.36,29.68,255960.0,1.0182,61.5,37.5,79.5,83.8,68.0,34.090909090909086,actionable,unknown,1.0,59.5,B
111,APOLLOPIPE.NS,2026-07-10,511.1000061035156,481.7791697184245,491.4444461398655,490.90900146484375,395.3673336791992,376.73475059509275,485.44710929747373,252.10000610351562,554.0,True,True,True,True,True,True,True,True,False,20.015035806244043,ppv,131.3618489730942,False,False,False,False,,Industrial Products,Plastic Products - Industrial,79.8941798941799,True,True,2244.72,18.3,357955.0,0.815,38.4,38.8,82.8,78.5,100.0,31.818181818181817,actionable,unknown,1.0,59.5,B
112,SMSPHARMA.NS,2026-07-10,402.70001220703125,404.2749989827474,383.65694512261285,391.1229998779297,367.1753336588542,346.36825035095217,405.50906046047555,207.70523539173377,447.79998779296875,True,True,True,True,True,True,True,False,False,66.32383480947912,noise,88.88570059334991,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,94.26129426129425,True,True,3771.37,16.2,402169.0,0.4294,65.0,55.4,47.5,73.9,62.2,57.95454545454546,actionable,unknown,1.0,59.5,B
113,LLOYDSENGG.NS,2026-07-10,90.5999984741211,85.71083323160808,79.47222264607747,75.61180038452149,58.53493354797363,58.46290018081665,85.88352908977384,37.400001525878906,92.58999633789062,True,True,True,True,True,True,True,True,False,16.72872966545156,green,100.37472045725411,False,False,True,False,,Industrial Manufacturing,Industrial Products,77.81847781847782,True,True,12912.98,147.88,16322456.0,1.1452,18.2,49.3,59.5,95.7,100.0,57.95454545454546,actionable,unknown,1.0,59.4,B
114,RRKABEL.NS,2026-07-10,2225.699951171875,2341.5999959309897,2214.0781995985244,2129.0040258789063,1667.262804361979,1580.4687286376952,2276.5349938866775,1158.746695475609,2549.0,True,True,True,True,True,True,True,False,False,67.196225696373,noise,25.304869342477332,False,True,False,False,,Industrial Products,Cables - Electricals,94.42409442409443,True,True,25173.89,162.08,728198.0,0.6438,60.8,48.8,94.0,68.6,50.0,31.818181818181817,watch — approaching pivot,unknown,1.0,59.3,B
