symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
WALCHANNAG.NS,273.75,277.8249994913737,255.06083297729492,246.6817999267578,194.09126708984374,191.88495010375976,281.80807104234276,131.14999389648438,315.79998779296875,True,True,True,True,True,True,True,False,False,17.741935483870975,noise,66.43654114660812,False,False,False,False,Industrial Manufacturing,Industrial Products,75.4973313925279,True,True,1870.25,65.59,2381625,3.507
DIVGIITTS.NS,855.25,841.1208343505859,774.0388929578993,764.4180029296875,683.602666015625,674.4213446044922,843.1412352631797,570.0858910279799,896.0,True,True,True,True,True,True,True,True,False,43.023752036920506,noise,55.08711648679265,False,False,False,False,Auto Components,Auto Components & Equipments,87.48180494905385,True,True,2610.25,4.6,53917,0.1763
KMEW.NS,2240.0,2086.949981689453,2026.0638766818577,1971.5659887695313,1763.1889908854166,1619.7329931640625,2160.6412083397886,762.9500122070312,2408.800048828125,True,True,True,True,True,True,True,True,False,167.9906760097399,noise,95.70651553510716,False,False,False,False,Engineering Services,Dredging,98.2532751091703,True,True,5499.68,32.47,144339,0.5905
MENONBE.NS,161.6999969482422,169.69666544596353,153.45444276597766,145.2891990661621,125.2219997660319,124.90094985961915,167.32834767747528,101.5,183.0,True,True,True,True,True,True,True,False,False,36.11801962459546,noise,78.26548563945833,False,False,False,False,Auto Components,Auto Components & Equipments,85.05579815623484,True,True,901.12,3.73,232010,0.414
MACPOWER.NS,1154.300048828125,1071.8291931152344,1080.2472296820747,1097.9420043945313,990.2350012207031,954.6207385253906,1110.521948320949,761.0,1250.0,True,True,True,True,True,True,True,True,False,22.354228102667804,noise,31.515044962861328,False,False,False,False,Industrial Manufacturing,Industrial Products,78.4570596797671,True,True,1150.58,3.8,33080,0.3307
UCL.NS,185.89999389648438,162.1874974568685,153.90833240085178,143.52899932861328,88.19999979654948,76.95800003051758,167.30186959441113,38.0,186.3000030517578,True,True,True,True,True,True,True,True,False,276.6970610829288,noise,39.308176100628934,False,False,True,False,Chemicals & Petrochemicals,Dyes And Pigments,99.41775836972343,True,True,67.03,0.18,29428,0.2619
PREMIERPOL.NS,62.689998626708984,59.56416670481364,56.63666672176785,56.01480003356934,51.96660006205241,50.131217613220215,60.86657602167777,38.0,68.87000274658203,True,True,True,True,True,True,True,True,False,23.358120094451063,noise,64.86086440509553,False,False,False,False,Industrial Products,Plastic Products - Industrial,79.28190198932556,True,True,661.97,0.74,117773,0.1124
RUBYMILLS.NS,332.0,334.9499994913737,284.43444442749023,270.7111993408203,230.62853302001952,229.2934497833252,331.53662587609097,169.02000427246094,361.8999938964844,True,True,True,True,True,True,True,True,False,48.60565948534163,dry,6.617978018173634,False,False,False,False,Textiles & Apparels,Other Textile Products,89.13148956817079,True,True,1119.24,2.45,73316,0.2192
KERNEX.NS,2035.699951171875,2007.1999816894531,1713.6972147623699,1596.4019921875,1281.9709993489582,1260.8182498168944,1993.8535730486085,850.0,2145.0,True,True,True,True,True,True,True,True,False,72.34168941103036,noise,39.840898415093775,False,True,False,False,Transport Services,Transport Related Services,93.64386220281416,True,True,3436.34,64.31,314463,1.8714
SAKAR.NS,808.0499877929688,816.7583363850912,761.4916653103298,723.1219995117187,542.6876656087239,497.4697496032715,812.5986942467526,311.0,889.9500122070312,True,True,True,True,True,True,True,False,False,124.80176946761623,noise,51.076959165143506,False,False,False,False,Pharmaceuticals & Biotechnology,Pharmaceuticals,97.13731198447356,True,True,1777.94,14.34,177002,0.8064
RPEL.NS,1171.3499755859375,1187.7065022786458,1010.8751305474175,926.7887341308593,848.0594002278646,821.7068728637695,1176.1273206542944,560.8282002900473,1234.0,True,True,True,True,True,True,True,False,False,67.00375065362978,noise,41.052535633088425,False,False,False,False,Industrial Products,Electrodes & Refractories,92.86754002911208,True,True,5372.87,17.98,153704,0.3347
UNIHEALTH.NS,575.0,536.7583312988281,471.7902772691515,476.045,372.88500061035154,320.7665005493164,550.5305531530618,133.64999389648438,600.0,True,True,True,True,True,True,True,True,False,224.95055660734894,noise,40.96045197740113,False,False,False,False,Healthcare Services,Hospital,99.12663755458514,True,True,186.34,0.42,34428,0.2236
KRISHNADEF.NS,1275.0,1275.6583251953125,1193.1138916015625,1156.3789990234375,988.0879996744792,941.174041442871,1289.0742943742569,665.0,1400.0,True,True,True,True,True,True,True,False,False,41.031091368630676,noise,71.92002328891321,False,False,False,False,Aerospace & Defense,Aerospace & Defense,86.85104318292092,True,True,1908.34,19.0,148674,0.9956
MUFIN.NS,128.10000610351562,126.20333480834961,122.04194492763943,120.16840026855469,114.16366658528646,109.83609996795654,127.51645262672554,70.0,133.5,True,True,True,True,True,True,True,True,False,77.17842419980529,noise,53.48124371105282,False,False,False,False,Finance,Non Banking Financial Company (NBFC),94.27462396894711,True,True,2526.77,28.14,2206670,1.1136
INDOBORAX.NS,380.5,369.35416920979816,333.39583502875433,312.8360012817383,271.548066813151,265.0745130157471,371.3092055541383,190.40216335300167,423.1000061035156,True,True,True,True,True,True,True,True,False,90.53276392546678,noise,40.063986551079765,False,False,False,False,Chemicals & Petrochemicals,Commodity Chemicals,95.48762736535662,True,True,1218.14,8.12,213835,0.6664
ATALREAL.NS,31.059999465942383,30.297499815622967,29.352499855889214,28.44199981689453,26.02233324686686,25.110399961471558,30.3096703713577,17.75,32.0,True,True,True,True,True,True,True,True,False,60.682874229351725,green,117.14795040889192,False,False,False,False,Realty,"Residential, Commercial Projects",91.99417758369724,True,True,387.92,17.32,5531543,4.4647
SAAKSHI.NS,305.0,270.58333079020184,251.41944334242078,241.8369989013672,203.07033274332682,195.26824966430664,279.5920599814456,147.39999389648438,317.5,True,True,True,True,True,True,True,True,False,81.11639611310424,red,139.58125623130607,False,True,False,False,Electrical Equipment,Other Electrical Equipment,94.66278505579815,True,True,479.45,0.57,20838,0.118
LOKESHMACH.NS,272.45001220703125,274.00417073567706,260.76361168755426,260.8938000488281,207.84420013427734,203.6598506164551,276.34601192317314,138.9600067138672,300.0,True,True,True,True,True,True,True,False,False,63.83043127319499,noise,94.14483234078523,False,False,False,False,Industrial Manufacturing,Industrial Products,92.47937894226104,True,True,579.8,1.31,48293,0.2268
MAHICKRA.NS,248.0,245.25416692097983,241.21030807495117,237.55346954345703,194.489377339681,184.9780722808838,246.44589843403745,111.9299995022964,253.8000030517578,True,True,True,True,True,True,True,True,False,105.9378481306493,noise,68.80733944954129,False,False,False,False,Chemicals & Petrochemicals,Dyes And Pigments,96.02134885977681,True,True,88.41,0.04,3595,0.0443
KODYTECH.NS,1012.6500244140625,1023.1791585286459,907.268052842882,856.6599975585938,840.5949995930989,800.0617498779297,1035.6687017009733,556.0499877929688,1160.0,True,True,True,True,True,True,True,False,False,22.604275010317853,red,171.7408274785324,False,False,False,False,IT - Software,Computers - Software & Consulting,78.60262008733623,True,True,4525.38,2.41,6793,0.0533
SHEETAL.NS,295.6000061035156,293.3333333333333,288.8986121283637,279.1340005493164,225.79666697184246,203.5881050491333,294.2765067225541,113.56052623811316,335.0,True,True,True,True,True,True,True,True,False,138.6360901134949,red,137.1841155234657,False,False,False,False,Agricultural Food & other Products,Other Agricultural Products,97.62251334303737,True,True,67.53,0.07,12119,0.1058
NINSYS.NS,773.0,723.2624969482422,671.3222215440538,623.5580004882812,451.67633341471355,448.4054998779297,739.7369358952537,281.04998779296875,811.0,True,True,True,True,True,True,True,True,False,71.5300145277624,noise,80.54607020902688,False,False,False,False,IT - Software,Computers - Software & Consulting,93.5468219311014,True,True,1458.22,0.84,10699,0.0576
TIRUPATIFL.NS,48.36000061035156,46.98499997456869,44.34888903299967,44.541000061035156,39.43466655731201,39.293249940872194,47.528574487038654,30.110000610351562,52.0,True,True,True,True,True,True,True,True,False,16.389895302854374,noise,95.63423697995196,False,True,False,False,Industrial Products,Castings & Forgings,74.4784085395439,True,True,580.76,1.48,301308,0.2542
ANLON.NS,692.7000122070312,700.7124989827474,640.4722205268013,591.1319995117187,453.2676662190755,447.1417497253418,695.4155589898937,335.0,748.0,True,True,True,True,True,True,True,False,False,90.30220115577781,noise,38.61997940267765,False,True,False,False,Commercial Services & Supplies,Diversified Commercial Services,95.43910722950024,True,True,316.52,0.68,13517,0.2161
SILKFLEX.NS,216.60000610351562,214.7833340962728,201.58194478352866,197.4790005493164,135.95166676839193,123.87449996948243,213.62251932253656,76.0,232.5,True,True,True,True,True,True,True,True,False,113.50420169457544,noise,48.60267314702308,False,False,False,False,Chemicals & Petrochemicals,Specialty Chemicals,96.45803008248424,True,True,85.37,0.1,14079,0.1213
MAGSON.NS,175.0,164.2375005086263,171.79444461398654,174.41000030517577,146.71799992879232,137.64774978637695,167.21754233370265,100.5,199.5,True,True,True,True,True,True,True,True,False,25.0,dry,13.568521031207597,False,False,False,False,Food Products,Packaged Foods,79.91266375545851,True,True,73.0,0.17,18666,0.2378
HOACFOODS.NS,680.0,632.8374989827474,576.0180570814344,536.1240014648438,412.12200032552084,372.1105004882813,647.5851264264084,190.1999969482422,700.8499755859375,True,True,True,True,True,True,True,True,False,223.80952380952382,ppv,237.7521613832853,False,False,True,False,Food Products,Other Food Products,99.0295972828724,True,True,56.3,0.07,4952,0.1289
GLOBAL.NS,106.0199966430664,105.25333340962727,105.36111111111111,104.63,95.81473358154297,88.2875839805603,106.09025544607184,54.930098472460635,121.9000015258789,True,True,True,True,True,True,True,False,False,72.86310184475381,noise,71.35762831279953,False,False,False,False,Other Consumer Services,Education,93.69238233867054,True,True,544.39,1.26,117749,0.2313
GRCL.NS,575.0,529.8125076293945,540.7069481743706,500.71000305175784,418.81566752115884,410.60375091552737,546.6628539556294,306.6499938964844,617.0,True,True,True,True,True,True,True,True,False,17.827868852459016,dry,18.963337547408344,False,False,False,False,Industrial Products,Rubber,75.54585152838428,True,True,212.28,0.13,3408,0.0594
OLIL.NS,436.0,435.8041687011719,445.5819447835286,419.97300048828123,346.07966674804686,329.53125007629393,433.5925996055081,185.5,479.8999938964844,True,True,True,True,True,True,True,True,False,123.93426134254307,noise,45.74565416285453,False,False,False,False,Transport Services,Logistics Solution Provider,97.08879184861718,True,True,32.24,0.2,22552,0.6258
NARMADA.NS,42.72999954223633,37.84416675567627,37.02916685740153,36.32520004272461,30.814200070699055,29.0390500831604,38.317784136237336,15.600000381469727,45.16999816894531,True,True,True,True,True,True,True,True,False,159.28398500694306,green,600.5713419415731,True,False,False,False,Food Products,Animal Feed,98.10771470160117,True,True,161.99,3.43,802507,2.1154
STEL.NS,597.5999755859375,590.1791585286459,508.99721866183813,497.0199969482422,487.66133158365886,476.0942485046387,590.0566380954384,380.0,657.2999877929688,True,True,True,True,True,True,True,True,False,49.5869776185075,red,122.0842925002621,False,False,False,False,Finance,Investment Company,89.3255701115963,True,True,1098.47,0.73,12183,0.066
ASCOM.NS,269.0,240.26666514078775,247.80555640326605,253.95399963378907,195.69700022379558,172.33475025177003,246.67641992415173,84.3499984741211,285.0,True,True,True,True,True,True,True,True,False,218.90931223019555,noise,34.48275862068966,False,False,False,False,Finance,Non Banking Financial Company (NBFC),98.88403687530325,True,True,157.32,0.02,1722,0.0147
SWANDEF.NS,2215.60009765625,2055.7000122070312,1984.5027906629775,1949.08400390625,1744.6736653645833,1478.0697506713868,2094.1511149839134,188.05999755859375,2489.0,True,True,True,True,True,True,True,True,False,1078.134705104384,green,109.03282217550935,False,False,False,False,Industrial Manufacturing,Ship Building & Allied Services,100.0,True,True,11742.85,5.47,24538,0.0466
WELINV.NS,1798.9000244140625,1770.1500040690105,1787.6555616590713,1694.4620043945313,1423.813331705729,1342.3834982299804,1775.823231779551,865.0,1978.699951171875,True,True,True,True,True,True,True,True,False,64.92322020756933,dry,5.579126282874677,False,False,False,False,Finance,Investment Company,92.62493934983019,True,True,665.44,0.24,1312,0.0358
NDLVENTURE.NS,130.0500030517578,129.8550008138021,127.85611131456163,126.13600006103516,109.28153350830078,103.33565006256103,130.47186057723462,61.66256131068826,140.0,True,True,True,True,True,True,True,False,False,105.95711549116204,noise,27.43122035191033,False,True,False,False,Finance,Other Financial Services,96.06986899563319,True,True,437.73,0.44,33796,0.1004
