symbol,close,MA12,MA36,MA50,MA150,MA200,EMA10,52w_low,52w_high,cond1_price_above_150_200,cond2_ma150_above_ma200,cond3_ma200_trending_up_1m,cond4_ma50_above_150_200,cond5_price_above_ma50,cond6_30pct_above_52w_low,cond7_within_25pct_52w_high,cond9_price_above_ema10,fresh_ma12_cross_today,12m_return_pct,volume_signal,relative_volume,bull_snort,inside_bar,is_52w_high,is_52w_low,data_source,industry_group,industry,rs_percentile,cond8_rs_at_least_70,all_conditions_met,total_market_cap_cr,traded_value_cr,traded_volume,traded_val_pct_mc
ASCOM.NS,269.0,240.26666514078775,247.80555640326605,253.95399963378907,195.69700022379558,172.33475025177003,246.67641992415173,84.3499984741211,285.0,True,True,True,True,True,True,True,True,False,218.90931223019555,noise,34.48275862068966,False,False,False,False,,Finance,Non Banking Financial Company (NBFC),99.01960784313727,True,True,157.32,0.02,1722.0,0.0147
ASHIANA.NS,386.6000061035156,378.15833791097003,369.216668870714,361.68300170898436,322.1005841064453,315.15636749267577,380.17388330374143,268.63644581896057,405.0,True,True,True,True,True,True,True,True,False,13.301750786768718,noise,48.78505302007263,False,False,False,False,,Realty,"Residential, Commercial Projects",75.32679738562092,True,True,3886.29,4.62,119603.0,0.119
AHLWEST.NS,586.9500122070312,586.5833282470703,587.7847188313802,516.5015972900391,270.1913953653971,238.68104499816894,597.8575300330884,137.0,751.4000244140625,True,True,True,True,True,True,True,False,False,307.18004652051957,noise,37.17498695300939,False,False,False,False,,Leisure Services,Hotels & Resorts,99.46895424836602,True,True,683.87,0.14,2308.0,0.0198
ASTRAMICRO.NS,1727.300048828125,1598.5333353678386,1373.3666551378037,1301.2939892578124,1066.0946638997395,1065.794514465332,1635.6944249723997,851.0,1755.0,True,True,True,True,True,True,True,True,False,61.16619283187295,green,131.45684569081206,False,False,True,False,,Aerospace & Defense,Aerospace & Defense,93.01470588235294,True,True,16399.85,164.47,952193.0,1.0029
ATHERENERG.NS,1083.75,1004.3708292643229,971.0999976264106,955.7819982910156,789.1356652832031,748.9404986572266,1009.2017410227074,315.75,1098.0,True,True,True,True,True,True,True,True,False,238.61897870186675,ppv,261.0901462856668,False,False,True,False,,Automobiles,2/3 Wheelers,99.22385620915033,True,True,41520.74,501.41,4626623.0,1.2076
AUBANK.NS,1030.449951171875,1026.4708201090496,999.7388882107205,1007.7020007324219,978.3873327636719,934.015500793457,1028.5790951574952,682.1500244140625,1079.550048828125,True,True,True,True,True,True,True,True,False,28.85234966430097,red,483.291655217454,False,False,False,False,,Banks,Other Bank,84.43627450980392,True,True,77114.63,207.09,2009745.0,0.2686
AUROPHARMA.NS,1547.5,1480.433329264323,1474.6138882107205,1457.957998046875,1301.043330078125,1254.681498413086,1504.4780336447816,1016.0999755859375,1585.300048828125,True,True,True,True,True,True,True,True,True,41.24842953556147,red,335.0267180430615,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,88.56209150326796,True,True,89039.73,217.78,1407299.0,0.2446
AVALON.NS,1784.699951171875,1729.566670735677,1547.7888895670574,1421.9789990234376,1101.0936686197917,1094.8577517700196,1730.6604879450902,777.2999877929688,1814.0999755859375,True,True,True,True,True,True,True,True,False,122.14337776171918,ppv,108.4217161682473,False,False,True,False,,Electrical Equipment,Other Electrical Equipment,97.26307189542483,True,True,11923.89,87.31,489224.0,0.7322
AXISBANK.NS,1356.800048828125,1359.7583414713542,1300.7138977050781,1304.822001953125,1294.8306681315105,1267.4230023193359,1357.0893951955165,1042.5,1418.300048828125,True,True,True,True,True,True,True,False,False,11.198788098037449,red,181.0358017250164,False,False,False,False,,Banks,Private Sector Bank,73.52941176470588,True,True,422052.88,965.93,7119191.0,0.2289
BHEL.NS,413.75,396.6375020345052,401.4124993218316,388.2946002197266,309.44260040283206,293.58960021972655,402.4872285678021,205.1199951171875,424.8999938964844,True,True,True,True,True,True,True,True,False,59.49966241895319,ppv,264.4131958445181,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,92.85130718954248,True,True,144070.37,692.0,16725154.0,0.4803
BAHETI.NS,719.25,661.7958323160807,623.0305582682291,614.2210021972656,588.299999593099,582.3950009155274,684.8510353672276,478.0,743.9500122070312,True,True,True,True,True,True,True,True,False,23.328186719014,red,111.671469740634,False,False,False,False,,Industrial Products,"Aluminium, Copper & Zinc Products",81.49509803921569,True,True,294.47,0.87,30672.0,0.2958
BAJAJCON.NS,597.1500244140625,597.1875050862631,566.8152787950304,539.2870007324219,395.9793345133464,361.61395080566405,593.3461738112735,171.0,632.5999755859375,True,True,True,True,True,True,True,True,False,194.69970390585232,ppv,81.28940656794047,False,False,False,False,,Personal Products,Personal Care,98.77450980392157,True,True,7799.87,80.86,1354150.0,1.0367
BANDHANBNK.NS,202.3300018310547,207.79583231608072,202.8908331129286,199.37379974365234,170.71726674397786,168.58420013427735,206.69601399936033,134.25,218.1300048828125,True,True,True,True,True,True,True,False,False,13.293930782520125,green,105.94333537682554,False,True,False,False,,Banks,Private Sector Bank,75.2859477124183,True,True,32596.94,242.94,12007232.0,0.7453
MAHABANK.NS,93.8499984741211,88.83083407084148,82.24481052822537,81.16184295654297,68.84223620096843,65.52642887115479,88.91131997037925,50.17055988911408,94.5,True,True,True,True,True,True,True,True,False,77.42058871507562,ppv,234.72282442059475,False,False,True,False,,Banks,Public Sector Bank,94.93464052287581,True,True,72185.24,185.0,19712360.0,0.2563
BELRISE.NS,240.4600067138672,238.6491673787435,223.24222310384116,221.6276007080078,192.70520050048827,182.87085067749024,239.73732996724627,97.34865002704984,252.0,True,True,True,True,True,True,True,True,False,146.0271902828016,red,105.72203665435971,False,False,False,False,,Auto Components,Auto Components & Equipments,98.16176470588235,True,True,21398.04,105.41,4383777.0,0.4926
BHAGYANGR.NS,411.75,365.4875005086263,323.9763895670573,304.5756002807617,205.3801335144043,181.738150138855,376.97234837047904,76.83999633789062,415.20001220703125,True,True,True,True,True,True,True,True,False,402.74724338056876,noise,70.50232477898216,False,False,True,False,,Non - Ferrous Metals,Copper,99.7140522875817,True,True,1317.39,12.72,308822.0,0.9652
BHARATFORG.NS,2170.89990234375,2059.308349609375,1970.0694478352864,1947.2760034179687,1707.4054060872395,1596.860891723633,2088.635143502946,1099.2431646909151,2238.0,True,True,True,True,True,True,True,True,False,68.50358889472655,ppv,550.1828727164944,False,False,True,False,,Auto Components,Auto Components & Equipments,93.95424836601308,True,True,103788.26,274.13,1262740.0,0.2641
BBOX.NS,932.2000122070312,998.7083384195963,969.2583363850912,870.3380017089844,636.0550004069011,609.0074998474121,985.8902195544031,435.04998779296875,1103.0,True,True,True,True,True,True,True,False,False,86.30985618261657,noise,55.9603399139085,False,False,False,False,,IT - Services,IT Enabled Services,95.58823529411765,True,True,16555.8,99.96,1072326.0,0.6038
BLISSGVS.NS,529.9000244140625,469.6000010172526,391.88194359673395,357.4586001586914,246.72093627929686,223.3383487701416,477.14597772694407,117.7448072129227,541.0999755859375,True,True,True,True,True,True,True,True,False,258.2695699468737,green,118.48011344739795,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,99.34640522875817,True,True,5619.92,118.03,2227390.0,2.1002
BLSE.NS,232.8800048828125,227.81499862670898,217.18249893188477,209.1909994506836,187.752678120931,187.69721160888673,227.49885703578394,124.30000305175781,237.5,True,True,True,True,True,True,True,True,False,19.714195553952596,ppv,262.27990959392105,False,False,False,False,,IT - Services,IT Enabled Services,79.41176470588235,True,True,2111.15,6.91,296668.0,0.3273
CHENNPETRO.NS,1153.800048828125,1139.0666605631511,1097.2333357069228,1090.2850012207032,969.6589046223959,933.7968740844726,1133.2132455124436,615.9702998720279,1249.0,True,True,True,True,True,True,True,True,False,70.82547794483428,ppv,112.39497943416075,False,False,False,False,,Petroleum Products,Refineries & Marketing,94.19934640522875,True,True,17181.4,204.13,1769159.0,1.1881
CARYSIL.NS,1188.0999755859375,1186.0833435058594,1085.213890923394,1035.7990014648437,929.6630000813802,928.8417468261719,1179.553407727422,732.0999755859375,1247.9000244140625,True,True,True,True,True,True,True,True,False,34.25360317444335,noise,28.792385755609523,False,False,False,False,,Consumer Durables,Household Appliances,86.51960784313727,True,True,3379.27,18.19,153124.0,0.5384
CCL.NS,1164.800048828125,1142.0250040690105,1111.566670735677,1117.5980029296875,1040.321044108073,1004.9835037231445,1149.0169961101155,802.39148053342,1236.199951171875,True,True,True,True,True,True,True,True,False,38.14974123821844,noise,52.845254119353626,False,False,False,False,,Agricultural Food & other Products,Tea & Coffee,87.90849673202614,True,True,15529.93,49.04,421017.0,0.3158
CEIGALL.NS,395.95001220703125,377.13333384195965,358.4736116197374,351.3570001220703,295.9494668579102,287.08819976806643,378.4138713834161,222.61000061035156,403.0,True,True,True,True,True,True,True,True,False,62.1350482459766,green,116.46828886564798,False,False,True,False,,Construction,Civil Construction,93.1781045751634,True,True,6897.64,25.09,633779.0,0.3638
CENTUM.NS,3680.199951171875,3592.8416748046875,3343.799994574653,3211.9359912109376,2722.175333658854,2692.8389990234373,3594.426753440275,2044.199951171875,3749.800048828125,True,True,True,True,True,True,True,True,False,62.54418473800571,noise,46.95122219294146,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,93.21895424836602,True,True,5424.98,26.8,72829.0,0.4941
COMSYN.NS,163.61000061035156,165.96083323160806,158.26999961005316,157.44359924316407,155.21499969482423,154.69442512512208,164.2989128152264,122.98251158027337,199.89999389648438,True,True,True,True,True,True,True,False,False,19.968105756504805,noise,52.466371893489004,False,False,False,False,,Industrial Products,Packaging,79.49346405228758,True,True,659.99,1.04,63541.0,0.1575
CONFIPET.NS,71.47000122070312,70.44333394368489,67.11694441901312,63.903800048828124,45.546200103759766,45.119679374694826,70.96166537512327,28.059999465942383,80.56999969482422,True,True,True,True,True,True,True,True,False,25.279964340667792,red,128.29056530807165,False,False,False,False,,Gas,LPG/CNG/PNG/LNG Supplier,82.63888888888889,True,True,2374.53,35.67,4990556.0,1.5021
CRAFTSMAN.NS,9388.0,9347.5,8967.555555555555,8627.56,7769.046666666667,7507.69,9356.679108395543,5095.705042553002,9938.0,True,True,True,True,True,True,True,True,False,82.09134009800374,noise,88.52413868790356,False,False,False,False,,Auto Components,Auto Components & Equipments,95.42483660130719,True,True,24553.78,119.94,127756.0,0.4885
CUMMINSIND.NS,5541.5,5704.208333333333,5587.513888888889,5493.52798828125,4812.375027669271,4632.7578161621095,5673.574741661866,3233.160510603997,6100.0,True,True,True,True,True,True,True,False,False,69.67236943542,red,371.45181891653937,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",94.07679738562092,True,True,153610.38,323.11,583071.0,0.2103
CUPID.NS,188.39999389648438,172.45249811808267,142.99666574266223,135.92759918212892,100.9084398651123,87.5698198890686,174.7851055190671,18.540000915527344,189.0,True,True,True,True,True,True,True,True,False,882.1707939192347,green,156.00907105981457,False,False,True,False,,Personal Products,Personal Care,99.91830065359477,True,True,25333.41,351.48,18656111.0,1.3874
DATAPATTNS.NS,4472.10009765625,4611.941731770833,4241.463914659288,4175.28001953125,3311.1686767578126,3174.955002441406,4588.685310123998,2131.0,4955.89990234375,True,True,True,True,True,True,True,False,False,52.84938082878532,noise,57.15723587545652,False,False,False,False,,Aerospace & Defense,Aerospace & Defense,91.50326797385621,True,True,25036.59,566.67,1267125.0,2.2634
DCBBANK.NS,187.8699951171875,184.02749888102213,179.04033999972873,181.6567626953125,179.90516286214194,170.61569274902342,184.61203737505843,118.51625759687853,204.18790888548025,True,True,True,True,True,True,True,True,False,34.671916636350055,noise,63.79661296041299,False,True,False,False,,Banks,Private Sector Bank,86.84640522875817,True,True,6050.87,25.27,1345103.0,0.4176
DEEDEV.NS,666.9000244140625,685.7250061035156,603.0236163669163,552.7590045166015,345.49513458251954,325.46435089111327,678.5962448274718,183.0,760.0,True,True,True,True,True,True,True,False,False,107.78937499584002,dry,14.52949945635513,False,True,False,False,,Industrial Manufacturing,Industrial Products,96.81372549019608,True,True,4619.17,44.91,673461.0,0.9723
DBOL.NS,114.56999969482422,114.08083279927571,110.91388893127441,113.2995997619629,98.6140667215983,93.97964992523194,113.29320027890827,69.0,130.72999572753906,True,True,True,True,True,True,True,True,False,46.306308430404556,ppv,265.8141291257578,False,False,False,False,,Agricultural Food & other Products,Sugar,89.50163398692811,True,True,753.74,2.48,216210.0,0.3286
DIACABS.NS,208.5399932861328,205.22333145141602,196.15972179836697,187.02719970703126,152.33893310546875,151.67914978027343,205.1061586269983,107.19999694824219,219.0,True,True,True,True,True,True,True,True,False,89.75431336734465,noise,50.83951407087783,False,True,False,False,,Electrical Equipment,Other Electrical Equipment,95.7107843137255,True,True,10989.45,105.56,5061669.0,0.9605
DIVGIITTS.NS,873.3499755859375,849.0208333333334,778.0986141628689,766.2000024414062,685.0389990234376,675.4889077758789,848.6337335036811,570.0858910279799,896.0,True,True,True,True,True,True,True,True,False,47.27732884051841,green,105.24348475802907,False,False,True,False,,Auto Components,Auto Components & Equipments,89.95098039215686,True,True,2670.96,4.71,53917.0,0.1763
DREDGECORP.NS,1067.0999755859375,1118.9750061035156,1083.9861178927952,1048.9060034179688,986.8436661783854,912.5867495727539,1123.6859884655996,538.0,1286.0,True,True,True,True,True,True,True,False,False,52.20368174939944,noise,43.40540592330202,False,False,False,False,,Engineering Services,Dredging,91.2173202614379,True,True,2987.88,53.84,504570.0,1.802
EFFWA.NS,365.0,343.2624969482422,297.2624986436632,280.6999987792969,238.81599934895834,234.6409992980957,352.15780132198284,165.0,383.0,True,True,True,True,True,True,True,True,False,51.45228215767634,noise,53.23679727427598,False,False,False,False,,Other Utilities,Waste Management,91.01307189542483,True,True,506.92,0.74,33822.0,0.1461
ELGIEQUIP.NS,608.2999877929688,606.5083211263021,580.6499989827474,572.8869995117187,514.0973333740235,506.98925018310547,607.186256696215,408.25,633.8499755859375,True,True,True,True,True,True,True,True,False,15.514839359938648,green,193.37657711042684,False,False,False,False,,Industrial Products,"Compressors, Pumps & Diesel Engines",76.83823529411765,True,True,19176.14,33.58,551965.0,0.1751
EMCURE.NS,1849.5,1774.3666483561199,1730.41943359375,1710.0119897460938,1557.1113305664062,1506.548999633789,1803.582428617549,1226.3641410232713,1944.0,True,True,True,True,True,True,True,True,False,37.3850662705429,noise,83.07663858185597,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,87.7859477124183,True,True,35081.34,50.03,270498.0,0.1426
ENGINERSIN.NS,244.47000122070312,245.22999954223633,239.69249937269421,243.21959991455077,211.6824486287435,208.3806767272949,248.01185860927615,162.352472800208,267.0,True,True,True,True,True,True,True,False,False,6.699229131094064,noise,57.817003179981,False,False,False,False,,Construction,Civil Construction,70.13888888888889,True,True,13740.25,121.8,4982014.0,0.8864
EQUITASBNK.NS,74.5999984741211,76.51500002543132,72.33083385891385,71.04360031127929,65.65793345133464,63.6780500793457,75.95185661302914,50.0,80.13999938964844,True,True,True,True,True,True,True,False,False,11.626509696511533,noise,32.22429923775961,False,True,False,False,,Banks,Other Bank,73.77450980392157,True,True,8532.16,32.62,4373179.0,0.3824
FEDERALBNK.NS,324.04998779296875,320.5708363850911,301.6083348592122,298.95900146484377,281.0570682779948,264.43170120239256,320.65519424390754,183.99616636888095,327.0,True,True,True,True,True,True,True,True,False,55.82241257535987,noise,118.17964182905527,False,False,False,False,,Banks,Private Sector Bank,92.23856209150327,True,True,79930.25,381.58,11775439.0,0.4774
FCL.NS,38.2599983215332,41.97166665395101,37.45694451861911,33.56100002288818,26.750533332824705,26.27862391471863,41.59536458934954,19.100000381469727,47.18000030517578,True,True,True,True,True,True,True,False,False,38.94267363714603,noise,63.16453830233968,False,False,False,False,,Chemicals & Petrochemicals,Specialty Chemicals,88.11274509803921,True,True,4455.38,81.11,21199847.0,1.8205
FINCABLES.NS,1179.199951171875,1114.2666625976562,1079.7402784559463,1057.7239990234375,883.9103348795572,864.781501159668,1130.1856975803312,700.7999877929688,1203.9000244140625,True,True,True,True,True,True,True,True,False,27.627009108480305,green,193.3019517597316,False,False,False,False,,Industrial Products,Cables - Electricals,83.7826797385621,True,True,18034.61,68.86,583980.0,0.3818
NYKAA.NS,302.04998779296875,289.77916463216144,275.3263854980469,272.7907983398438,261.32233276367185,258.7327494049072,294.8247358606482,196.27000427246094,309.75,True,True,True,True,True,True,True,True,False,52.2736372572919,ppv,417.01013599894196,False,False,False,False,,Retailing,E-Retail/ E-Commerce,91.29901960784314,True,True,86501.8,184.05,6093338.0,0.2128
GALAPREC.NS,1066.300048828125,1050.7375030517578,936.4611138237847,889.4130017089843,796.8436669921875,791.8629995727539,1062.3130726154038,671.2000122070312,1199.0,True,True,True,True,True,True,True,True,False,23.008603433064813,noise,89.26768565585311,False,False,False,False,,Industrial Manufacturing,Industrial Products,81.20915032679738,True,True,1366.59,7.69,72117.0,0.5627
GRWRHITECH.NS,6621.5,6553.75,5947.663886176215,5466.983999023438,4246.763333333333,4012.8823315429686,6583.553348219615,2671.6173087131406,7085.5,True,True,True,True,True,True,True,True,False,66.21027422890089,noise,37.116921738008045,False,False,False,False,,Industrial Products,Plastic Products - Industrial,93.70915032679738,True,True,15383.33,73.93,111656.0,0.4806
GAYAPROJ.NS,21.739999771118164,23.082500139872234,20.331944465637207,19.93020004272461,15.103733304341635,14.038999938964844,22.65197717184013,7.699999809265137,26.0,True,True,True,True,True,True,True,False,False,151.32948820652112,noise,59.24061195590401,False,False,False,False,,Construction,Civil Construction,98.24346405228758,True,True,1009.39,1.27,583211.0,0.1256
GRCL.NS,575.0,529.8125076293945,540.7069481743706,500.71000305175784,418.81566752115884,410.60375091552737,546.6628539556294,306.6499938964844,617.0,True,True,True,True,True,True,True,True,False,17.827868852459016,dry,18.963337547408344,False,False,False,False,,Industrial Products,Rubber,78.26797385620915,True,True,212.28,0.13,3408.0,0.0594
GVPIL.NS,937.9000244140625,991.8916727701823,846.7513885498047,770.632998046875,508.29399943033854,463.5829998779297,981.4321224302748,270.8999938964844,1084.0,True,True,True,True,True,True,True,False,False,201.18819614551415,noise,72.23213945952864,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,98.81535947712419,True,True,6305.26,29.76,317261.0,0.4719
GESHIP.NS,1523.199951171875,1441.5499877929688,1507.7448018391926,1501.3617236328125,1316.199580078125,1244.292374572754,1470.9060994151923,887.6638782125409,1785.7401180778952,True,True,True,True,True,True,True,True,False,61.082285478968565,noise,78.71100135699581,False,False,False,False,,Transport Services,Shipping,92.97385620915033,True,True,21746.29,188.98,1240655.0,0.869
GVT&D.NS,4956.5,5103.5,4858.672214084201,4752.33798828125,3800.621328125,3597.899992675781,5114.86496127137,2260.857619516727,5650.0,True,True,True,True,True,True,True,False,False,103.54913685875502,red,423.58103069337704,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,96.48692810457517,True,True,126909.47,414.61,836502.0,0.3267
GLOBAL.NS,104.77999877929688,105.44083340962727,105.03555552164714,104.695,96.00586690266927,88.48428731918335,105.85202696120365,54.930098472460635,121.9000015258789,True,True,True,True,True,True,True,False,True,72.78554158297081,noise,27.69589849623799,False,True,False,False,,Other Consumer Services,Education,94.36274509803921,True,True,533.35,1.23,117749.0,0.2313
GMRAIRPORT.NS,109.41999816894531,107.34166781107585,101.1097223493788,100.03220016479492,98.80226633707683,97.03214958190918,107.50692022159888,81.80999755859375,111.58999633789062,True,True,True,True,True,True,True,True,False,31.51442570005658,ppv,338.79624162390354,False,False,False,False,,Transport Infrastructure,Airport & Airport services,85.33496732026144,True,True,115536.31,208.22,19029117.0,0.1802
GNA.NS,431.25,400.6094284057617,381.34637620713977,395.5502453613281,376.0626570638021,359.8592640686035,411.1572813061081,289.7233688082436,466.65519277373505,True,True,True,True,True,True,True,True,False,34.70026445907899,noise,39.71907877339661,False,True,False,False,,Auto Components,Auto Components & Equipments,86.88725490196079,True,True,1851.39,11.11,257690.0,0.6002
GFSTEELS.NS,13.609999656677246,13.609999656677246,13.254444440205893,13.00399990081787,12.023933251698812,11.571799936294555,13.583745461781596,9.270000457763672,13.609999656677246,True,True,True,True,True,True,True,True,False,46.81768052426365,noise,1271.4900748360253,False,False,True,False,,Industrial Products,Iron & Steel Products,89.70588235294117,True,True,41.42,0.0,596.0,0.002
GRANULES.NS,794.7999877929688,769.4250030517578,764.4708302815756,746.02,639.3166662597656,616.7269996643066,775.2477033348732,432.6000061035156,804.2999877929688,True,True,True,True,True,True,True,True,False,60.32776444209995,ppv,182.51324865981687,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,92.8921568627451,True,True,19694.9,101.94,1282605.0,0.5176
GRINDWELL.NS,2146.800048828125,2076.9249979654946,1943.5027872721355,1851.8380053710937,1654.971336263021,1648.734501953125,2105.463863466233,1329.0,2294.39990234375,True,True,True,True,True,True,True,True,False,32.568178259889955,noise,84.24346510564637,False,True,False,False,,Industrial Products,Abrasives & Bearings,85.49836601307189,True,True,23769.37,19.94,92870.0,0.0839
GAEL.NS,161.8699951171875,158.90916697184244,160.0697224934896,158.48959991455078,141.05293334960936,132.54179992675782,159.72023275090964,101.19999694824219,177.9199981689453,True,True,True,True,True,True,True,True,False,44.20201390241611,ppv,221.78320813747567,False,False,False,False,,Agricultural Food & other Products,Other Agricultural Products,89.09313725490196,True,True,7424.5,15.28,943683.0,0.2057
HAPPYFORGE.NS,1528.0,1449.5583394368489,1413.6750047471787,1391.746005859375,1237.6593326822917,1170.9339993286133,1483.4022901963053,862.0499877929688,1590.4000244140625,True,True,True,True,True,True,True,True,False,58.06564875210876,noise,59.47971722500163,False,False,False,False,,Industrial Products,Castings & Forgings,92.56535947712419,True,True,14421.07,17.23,112765.0,0.1195
HFCL.NS,210.92999267578125,195.5658327738444,174.37861082288953,157.25420013427734,98.84793352762858,92.90505025863648,201.57365216993185,59.81999969482422,220.08999633789062,True,True,True,True,True,True,True,True,False,152.51935566545623,noise,70.14154546685926,False,False,False,False,,Telecom - Services,Telecom - Infrastructure,98.32516339869281,True,True,32277.85,1145.1,54288121.0,3.5476
HSCL.NS,675.5,674.3333282470703,634.7527414957682,617.899741821289,513.8462654622396,500.7606875610352,668.8981818880437,417.9330556788151,718.0,True,True,True,True,True,True,True,True,False,53.71352158857512,red,104.98109176419736,False,True,False,False,,Chemicals & Petrochemicals,Carbon Black,91.66666666666666,True,True,34081.79,752.95,11146600.0,2.2093
POWERINDIA.NS,34975.0,35156.666666666664,34987.77777777778,34288.9,25909.153333333332,24175.65,35156.94113927437,16111.0,38785.0,True,True,True,True,True,True,True,False,False,81.16690539383103,ppv,250.43021284163194,False,False,False,False,,Electrical Equipment,Heavy Electrical Equipment,95.38398692810458,True,True,155891.84,553.15,158156.0,0.3548
HOACFOODS.NS,680.0,632.8374989827474,576.0180570814344,536.1240014648438,412.12200032552084,372.1105004882813,647.5851264264084,190.1999969482422,700.8499755859375,True,True,True,True,True,True,True,True,False,223.80952380952382,ppv,237.7521613832853,False,False,True,False,,Food Products,Other Food Products,99.06045751633987,True,True,56.3,0.07,4952.0,0.1289
HONASA.NS,446.45001220703125,415.0041681925456,394.8583348592122,381.08400146484377,319.4683341471354,311.65050064086915,419.4495923241226,248.39999389648438,449.0,True,True,True,True,True,True,True,True,False,47.0278350669844,ppv,232.872380478267,False,False,True,False,,Personal Products,Personal Care,89.74673202614379,True,True,14555.35,114.96,2574873.0,0.7898
IDEAFORGE.NS,810.9500122070312,874.8208312988281,847.3152787950304,782.3250018310547,552.3846667480469,537.4015002441406,859.7319885983059,366.0,992.25,True,True,True,True,True,True,True,False,False,28.01105165067581,dry,7.775793505674615,False,True,False,False,,Aerospace & Defense,Aerospace & Defense,84.02777777777779,True,True,3519.22,116.33,1434466.0,3.3055
IFCI.NS,77.18000030517578,82.53500048319499,72.62222226460774,69.13980003356933,59.527799962361655,58.60449993133545,80.33739245695669,46.22999954223633,95.80000305175781,True,True,True,True,True,True,True,False,False,25.271870703744458,noise,66.7036136014218,False,False,False,False,,Finance,Financial Institution,82.59803921568627,True,True,20794.72,436.8,56594403.0,2.1005
INDSWFTLAB.NS,205.27000427246094,178.90833282470703,155.76666641235352,151.12219940185548,128.73973307291666,122.30709987640381,186.31969674034758,87.1500015258789,211.0,True,True,True,True,True,True,True,True,False,95.25350483711463,ppv,153.67248893180084,False,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,96.07843137254902,True,True,1782.49,28.8,1403073.0,1.6158
INDIGRID.NS,176.14999389648438,172.97333272298178,171.1890411376953,170.53222900390625,163.74739735921224,162.2370026397705,173.84747951303493,135.13986535017764,177.9499969482422,True,True,True,True,True,True,True,True,False,25.6300155653177,red,310.27269346468444,False,False,False,False,,Power,Power - Transmission,82.80228758169935,True,True,13341.62,10.73,766069.0,0.0804
INDOBORAX.NS,384.79998779296875,371.30833435058594,336.61944580078125,315.43320098876956,272.42940002441406,265.79231719970704,373.76207505210743,196.2775613828127,423.1000061035156,True,True,True,True,True,True,True,True,False,92.09205335806583,noise,37.71787650111496,False,False,False,False,,Chemicals & Petrochemicals,Commodity Chemicals,95.91503267973856,True,True,1234.82,8.23,213835.0,0.6664
ICIL.NS,424.8999938964844,381.03333536783856,334.9861128065321,318.8440008544922,286.74153411865234,285.1341997528076,395.39150908269653,216.89999389648438,442.95001220703125,True,True,True,True,True,True,True,True,False,53.39027183979776,noise,93.77251400420289,False,False,False,False,,Textiles & Apparels,Other Textile Products,91.62581699346404,True,True,8415.33,38.22,899553.0,0.4542
INDOTECH.NS,3081.89990234375,2728.0416666666665,2633.8416612413193,2586.093996582031,1835.9293302408855,1813.0339978027343,2813.2008700746737,1100.0,3081.89990234375,True,True,True,True,True,True,True,True,False,56.23542231000525,noise,31.97571216611254,False,False,True,False,,Electrical Equipment,Heavy Electrical Equipment,92.36111111111111,True,True,3272.98,21.84,70872.0,0.6673
INOXINDIA.NS,1868.800048828125,1888.9500122070312,1628.7374877929688,1594.765400390625,1306.906064453125,1279.2239166259765,1881.9366436934756,1063.7207176384813,2099.0,True,True,True,True,True,True,True,False,False,59.23808497532463,noise,41.84978896036087,False,False,False,False,,Industrial Products,Other Industrial Products,92.76960784313727,True,True,16961.88,75.17,402236.0,0.4432
IPCALAB.NS,1647.199951171875,1591.633321126302,1586.6722174750435,1570.4119995117187,1505.3719995117187,1461.2205017089843,1607.065737201494,1251.5999755859375,1678.300048828125,True,True,True,True,True,True,True,True,False,23.095952333081684,green,126.71324127219576,False,False,False,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,81.29084967320262,True,True,41790.16,41.28,250579.0,0.0988
J&KBANK.NS,159.63999938964844,160.1599998474121,147.18999989827475,142.8472003173828,119.99480016072592,116.22840011596679,159.18078165665864,97.3499984741211,167.14999389648438,True,True,True,True,True,True,True,True,False,52.886657732102485,noise,84.0065647814942,False,False,False,False,,Banks,Private Sector Bank,91.54411764705883,True,True,17579.28,71.03,4449295.0,0.404
JBCHEPHARM.NS,2303.199951171875,2227.6583251953125,2182.9157511393228,2142.873212890625,1984.3137052408854,1911.2093316650391,2233.171523442016,1580.030091023051,2315.300048828125,True,True,True,True,True,True,True,True,False,29.92117271196044,ppv,315.1901784500108,True,False,True,False,,Pharmaceuticals & Biotechnology,Pharmaceuticals,84.68137254901961,True,True,36979.88,66.05,286793.0,0.1786
JAYBARMARU.NS,171.3800048828125,161.3783327738444,127.56861050923665,118.19839965820313,100.51639973958333,99.35514995574951,161.7863884801852,70.42001244022823,178.88999938964844,True,True,True,True,True,True,True,True,False,127.68887950058931,noise,67.62958803230691,False,False,False,False,,Auto Components,Auto Components & Equipments,97.4673202614379,True,True,1855.19,22.82,1331312.0,1.2298
